,0,1,2,3,4,5,6
0,Pesticides,Recovery of OPPs in CS,,,Recovery of OPPs in PA,,
1,,"Recovery,%, (RSD,%) CS","Recovery, %, (RSD, %) ZSS",RSDa (%),"Recovery,%(RSD%) PR","Recovery, %, (RSD,%) ZSS",RSDb (%)
2,Azinphos-ethyl,93.4 (2.3),89.1 (1.8),3.2,76.2 (3),70.8 (4.3),5.2
3,Bromophos,94.4 (9.1),98.6 (7.7),7.9,75.4 (6.7),82.3 (3.5),6.7
4,Chlorfenvinphos,82.7 (7.8),89.3 (6.0),7.5,75.2 (2.5),82.7 (1.2),5.5
5,Chlorpyrifos,118.2 (12.5),126.1 (9.0),10.3,89.0 (11.6),75.9 (1.0),11.7
6,Chlorpyrifos-methyl,91.4 (7.0),97.6 (7.5),7.4,75.3 (10.2),80.8 (2.1),7.5
7,Coumaphos,84.4 (4.2),127.6 (2.9),22.6,77.4 (6.3),85.4 (2.6),6.8
8,Demeton-S-methyl,82.3 (6.7),113.5 (7.1),18.6,79.1 (6.7),103.6 (3.9),15.4
9,Dichlorvos,103.8 (7.4),108.6 (6.0),6.5,74.7 (7.3),94.6 (2.8),13.6
10,Ditalimfos,68.5 (8.0),62.5 (6.7),8.3,71.7 (3.1),100.1 (3.3),18.4
11,Fenitrothion,94.1 (7.3),100.7 (5.6),6.9,78.8 (5),88.3 (2.4),7.1
12,Fosthiazate,104.4 (10.8),117 (0.7),10.3,73.6 (6.2),73.0 (1.3),4.1
13,Iprobenfos,101.5 (7.8),99.1 (6.7),6.6,72.8 (7.7),91.8 (3.8),13.6
14,Isazofos,89.4 (10.2),100.0 (7.5),10.0,85.5 (9.5),86.8 (5.1),6.9
15,Isocarbophos,84.5 (6.9),82.3 (6.5),6.2,77.7 (10.8),82.3 (6.5),10.3
16,Isofenphos-methyl,86.5 (8.5),98.5 (9.1),10.6,70.9 (6.5),84.4 (7.8),10.6
17,Mecarbam,80.1(11.7),76.1 (8.9),9.8,70.9 (6.5),89.2 (3.0),13.3
18,Mephosfolan,99.3 (4.0),123 (0.9),12.0,77.9 (0.9),101.3 (1.6),14.4
19,Parathion,48.4 (4.7),55.7 (23.1),17.9,74.3 (5.0),100.4 (4.0),16.8
20,Parathion-methyl,92.5 (10.1),108.1 (8.1),17.9,76.2 (2.4),90.2 (2.1),9.5
21,Phosalone,97.3 (6.9),77.1 (1.9),13.6,83.8 (5.6),134.1 (1.6),25.5
22,Phosfolan,84.7 (1.2),164 (5.6),11.2,82.8 (9.2),74.3 (5.6),9.2
23,Piperophos,86.4 (5.6),103.4 (4.9),10.9,80.4 (5.3),93.1 (1.3),8.6
24,Pirimiphos-methyl,91.3 (4.9),90.1 (4.1),4.1,67.5 (4.3),82.3 (2.8),11.2
25,Propetamphos,97.3 (8.7),100.1 (7.7),7.5,81.2 (9.3),86.5 (3.9),7.1
26,Ronnel,98.2 (9.3),99.5 (7.9),7.7,72.7 (3.6),82.3 (3.3),7.4
27,Terbufos,106.2 (9.0),99.9 (8.0),8.3,68.5 (7.8),81.9 (3.4),11.0
28,Terbufossulfone,93.0 (8.8),112.9 (10.6),13.8,76.5 (2.7),79.9 (1.2),3.0
29,Tetrachlorvinphos,103.2 (10.5),112.9 (7.8),9.5,74.6 (5.5),76.4 (3.6),4.3
30,Tolclofos-methyl,98.0 (9.6),99.0 (8.5),8.1,76.7 (3.2),85.7 (2.1),6.5
31,Triazophos,94.0 (8.9),104.0 (7.2),9.0,72.7 (10.4),94.9 (7.8),16.6
