,0,1,2,3,4,5
0,,Isotope mass,Nuclidic mass,Range for mass screening?,2(2)b,Reference
1,Kampferol,286.24,286.05,284.5-285.5,"273 (15,849)",A
2,Quercetin,302.24,302.04,300.5-301.5,"373 (20,892)",A
3,Myricetin,318.24,318.04,316.0-318.0,"378 (19,498)",B
4,Apigenin,270.24,270.05,268.5-269.5,"340 (20,900)",C
5,Luteolin,286.24,286.05,284.5-285.5,"350 (14,791)",B
6,Naringenin,272.26,272.07,270.5-271.5,"290 (17,600)",c
7,Naringin,580.54,580.18,578.5-579.5,"284 (19,056)",B
8,Hesperetin,302.28,302.08,300.5-301.5,"289 (18,621)",B
9,Hesperidin,610.57,610.19,608.5-609.5,"284 (22,909)",D
10,Pelargonidin chloride,271.25,271.06,n.a.,"524 (31,700)",E
11,Cyanidin chloride,287.25,287.06,n.a.,"537 (31,200)",E
12,Delphinidin chloride,303.25,303.05,n.a.,"548 (37,300)",E
