,0,1,2,3,4,5,6,7,8,9
0,,Margarines and table,Margarines and table,Margarines and table,Margarines and table,Margarine/butter blends,Margarine/butter blends,Butters,Butters,
1,,spreads(low trans),spreads(low trans),spreads,,,,,,
2,Number of samples,8,,16,,5,,3,3,
3,,Range,Mean (SD),Range,Mean (SD),Range,Mean (SD),Range,Range,Mean (SD)
4,Total trans content (g/100 g,ND-1.1,0.3 (0.5),12.018.2,14.5 (1.8),8.511.8,10.6 (1.6),,5.8-7.9,6.9 (1.0)
5,total fatty acids),,,,,,,,,
6,Fat content(g/100g),64.4-77.8,71.6 (5.0),61.5-85.0,77.7 (7.2),55.5-83.6,67.9 (13.1),82.4-82.9,82.4-82.9,82.6 (0.3)
7,Moisture content (g/100 g,20.232.2,25.2 (4.6),15.0-38.3,20.2 (7.9),15.3-41.6,28.7 (12.4),15.5-15.8,15.5-15.8,15.7 (0.2)
8,C8:0,ND 0.3,0.1 (0.1),ND,ND,0.2-0.4,0.3 (0.1),,0.4-0.8,0.7 (0.2)
9,C10:0,ND-0.4,0.2 (0.1),ND-0.1,ND,0.6-1.4,1.0 (0.3),,1.4-2.0,1.7 (0.3)
10,C12:0,1.95.9,4.2 (1.1),ND-1.0,0.3 (0.3),1.42.2,1.7 (0.4),,2.13.2,2.5 (0.6)
11,C14:0,1.2-2.1,1.7 (0.3),ND-0.5,0.3 (0.2),4.2-6.4,5.4 (0.8),,7.9-11.2,9.4 (1.7)
12,C14:1c,ND,ND,ND,ND,0.2-0.5,0.4 (0.1),,0.5-0.7,0.6 (0.1)
13,C15:0,ND,ND,ND,ND,0.5-0.6,0.6 (0.1),,1.0-1.2,1.1 (0.1)
14,C16:0,10.2-12.0,11.1 (0.7),9.4-14.1,12.1 (1.4),20.724.5,22.4 (1.6),28.6-36.5,28.6-36.5,31.8 (4.2)
15,C16:1c,ND 0.3,0.1 (0.1),ND-0.2,0.1 (0.1),0.1-1.0,0.7 (0.3),,1.6-2.0,1.8 (0.2)
16,C17:0,ND-0.1,ND,ND-0.1,0.1 (0.1),0.4-0.4,0.4 (0.0),0.7-0.9,0.7-0.9,0.8 (0.1)
17,C18:0,7.3-9.2,8.3 (0.6),4.4-7.7,5.7 (0.9),7.8-9.9,9.0 (0.9),13.1-17.0,13.1-17.0,15.1 (1.9)
18,"C18:1ca,b",27.256.4,35.8 (10.6),20.246.0,25.2 (8.1),20.337.8,26.9 (7.9),22.327.9,22.327.9,24.9 (2.8)
19,C18:1tb,ND 0.3,0.1 (0.1),9.615.8,12.3 (1.8),5.99.5,8.3 (1.6),,4.5-6.1,5.2 (0.8)
20,C18:2c,10.5-41.9,32.7 (12.1),19.0-43.8,37.5 (6.7),10.1-21.5,17.7 (4.8),,1.2-1.3,1.3 (0.1)
21,C18:2t,ND 0.4,0.1 (0.1),0.6-1.7,1.3 (0.3),1.1-1.9,1.6 (0.3),,1.3-1.9,1.7 (0.3)
22,C18:3cc.d,2.2-5.2,2.8 (1.0),0.2-4.2,1.8 (1.1),1.2-3.4,2.0 (0.8),,1.1-1.2,1.1 (0.1)
23,C18:3t,ND 0.6,0.1 (0.3),0.3-2.1,0.8 (0.5),0.2-1.6,0.7 (0.5),ND,ND,ND
24,"C20:0,C22:0,C24:0",0.5-1.2,1.0 (0.2),0.4-1.2,1.0 (0.2),0.20.8,0.6 (0.2),ND-0.4,ND-0.4,0.2 (0.2)
25,Others,ND-4.1,1.7 (1.4),0.1-3.9,1.6 (1.2),0.00.7,0.2 (0.3),0,,0
