,0,1,2,3,4,5,6,7
0,Date,Maturity index (%),Length (cm),,,Wet weight (g),,
1,,,Immature,Male,Female,Immature,Male,Female
2,,,n=20-42,n=7-12,n=8-12,n=20-42,n=7-12,n=8-12
3,2004 10 November,0,7.9  2.4,-,,2.0  1.2,-,-
4,16 December,0,129.3  81.1,-,,47.6  44.8,-,-
5,2005 19 January,0,220.4  77.1,-,-,96.8  79.1,-,
6,14 February,20,411.6  129.9,-,-,185.2  116.4,-,-
7, 28 February,95,(408.1  139.2),423.4  186.3,407.8  109.9,(286.1  282.2),248.3  208.4,334.2  335.6
8,28 March,100,(467.0  94.5),481.6  88.3,455.1  102.0,(441.3  298.8),564.8  384.6,340.2  162.4
9,21 April,100,(89.1  15.0),88.2  15.5,90.5  15.2,(302.0  15.0),298.2  127.9,307.8  80.4
10,11 May,100,(68.6  20.0),60.9  19.5,76.3  20.0,(202.5  82.2),164.2  62.5,241.4  84.0
11,24 June,-,(2.6),-,,(0),,-
