,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,,,,,,,IAOLLJ,cortnuea,cortnuea,,,
1,Food,,Weight cf,,Sodium,,,Potassium,,Calciun,Phasphorus,Phasphorus,Median Mean sdn
2,,,serving (gMedian Meansd(n),serving (gMedian Meansd(n),serving (gMedian Meansd(n),serving (gMedian Meansd(n),Medi an Meansd(n,Medi an Meansd(n,Median Mean+sd(n,Median Mean+sd(n,Median Mean*sd(n),Median Mean*sd(n),Median Mean sdn
3,Animal fleshfish,Animal fleshfish,,,,,,,,,,,
4,3oz,,85,102,1256626,1256626,3123074528,3123074528,14,181627,1721733027,1721733027,27.127.73.628)
5,draincd,37,85,264,3049428,3049428,2011962728,2011962728,11,11427,1441442227,1441442227,26.3 26.22.928
6,heated -3 sticks,heated -3 sticks,84,420 4206028,420 4206028,420 4206028,1751752828,1751752828,20,21427,1601552827),1601552827),20.821.13.528
7,"breaded, fried","breaded, fried",,,,,,,,,,,37.439.510.228
8,3oz,,65,193,2006628,2006628,1041074228,1041074228,941093727,941093727,1361433027,1361433027,37.439.510.228
9,Animal +leshpoultry,Animal +leshpoultry,,,,,,,,,,,
10,302,,85,70,,7(28,232234+2228,232234+2228,12,273727,15716+2027,15716+2027,21.020.6+2.228
11,Chicken breast and,Chicken breast and,,,,,,,,,,,
12,fried-3oz,fried-3oz,85,69,70+,9(28,2632623227,2632623227,15,18927,1741731827,1741731827,23.123.22.228
13,3oz,,85,99,120,97(28,2802843028,2802843028,7,327,2012022127,2012022127,25.525.32.328
14,Animalf eshmeat,Animalf eshmeat,,,,,,,,,,,
15,fried -3 oz patty,fried -3 oz patty,85,62,63,6(28,2512522528,2512522528,13,14327,1481451627,1481451627,18.318.51.628
16,3 z sice,,85,309,311,89(28,247 2472828,247 2472828,19,221327,12423.1527,12423.1527,17.0 17.11.928
17,baked -3 oz slice,baked -3 oz slice,85,59,60,8(28),248,2563428,12,161627,1531592027),1531592027),19.819.62.828
18,stewed -3 oz,stewed -3 oz,85,26,28,11(28),167 1736228,167 1736228,,8427,1471452027),1471452027),18.218.22.728
19,Beef loin/sirtoin,Beef loin/sirtoin,,,,11(28),,,,,,,
20,3oz,,85,54,55,9(28,3103055128,3103055128,13,182927,187 1841927,187 1841927,23.122.63.428
21,"Veal cut iet, breaded","Veal cut iet, breaded",,,55,9(28,,,,,,,23.122.63.428
22,3 oz piece,,,102,,19(28,,,18,208(27,,,22.7 23.03.128
23,3 oz piece,,as,102,102,19(28,2912934828,2912934828,18,208(27,1851882127,1851882127,22.7 23.03.128
24,3oz chop,,85,67,,8(27),351,3464328,59,63+2827,2152222427,2152222427,26.52.928
25,3 oz slice,,85,52,54,928,3033013328,3033013328,16,242427,18919222(27,18919222(27,23.222.92.728
26,"Ham, cured, baked","Ham, cured, baked",a5,52,54,,,,,,,18919222(27,18.418.62.028
27,3 oz slice,3 oz slice,a5,1063 107913528,1063 107913528,1063 107913528,255,2533028,7,7227,2362302427,2362302427,18.418.62.028
28,"Lamb chop, pan fried","Lamb chop, pan fried",,,,9(28,,,,434127,,1841922727,18.418.62.028
29,3 oz chop,,35,78,78,9(28,2982873028,2982873028,31,434127,1841922727,1841922727,23.923.9+2.228
30,,,85,67,66,7(28),799,7943178,5,51(27,387385327,387385327,n.320.7.128
31,Animal flesh. breakfast/luncheon meat,Animal flesh. breakfast/luncheon meat,Animal flesh. breakfast/luncheon meat,Animal flesh. breakfast/luncheon meat,,,,,,,,,
32,fried-1oz,fried-1oz,28,250,253,32(28,75,771228,5,5227,44,44627,5.50.828
33,3 slices,"Pork bacon, pan fried",19,,283,,,771228,,2127,51,,5.50.828
34,3 slices,,19,279,283,79(28,52,531328,2,2127,51,561827,3.80.928
35,1frank,,57,422,18,6628,70,68928,8,10527,56,601227,7.20.8(28
36,02,,28,295,2972628,2972628,49,50528,6,327,35,3727,4.10.428
37,1oz,,,,,,,50528,,327,,,5.01.028
38,1oz,,28,316332,316332,612,60,631228,7,7327,44,45927,5.01.028
39,Mixed diches,Mixed diches,,,,,,,,,,,
40,heated,,,,,,,,,,,,31.431.73.528
41,from box mix,Macaroni and cheese.,,,,,,,,,,,31.431.73.528
42,1 cup,,200,68067015128,68067015128,68067015128,224240+3828,224240+3828,104,1071727,2142143927,2142143927,35.936.14.728
43,Spaghetti and tonato,Spaghetti and tonato,,,,,,,,,,,
44,1cup,,250,869 84818728,869 84818728,869 84818728,257 2485228,257 2485228,41,401127,86,61627,28.0 28.0 7.728
45,Spaghet ti and meat-,Spaghet ti and meat-,,,,,,,,,,,
46,1cup,,248,413 39616228,413 39616228,413 39616228,474 453+10628,474 453+10628,58,561127,1461483127,1461483127,42.941.97.228)
47,1 serving,,170,677 695161(28,677 695161(28,677 695161(28,4033908128,4033908128,206,2025727,2432515027,2432515027,36.438.47.028
48,Beef and vegetable,Beef and vegetable,,,,,,,,,,,
49,1cup,,245,638575276(28,638575276(28,638575276(28,715 68613228,715 68613228,43,4622(27),198 19549(27,198 19549(27,40.1 39.36.128
50,Chili con carne -/,Chili con carne -/,,,,,,,,,,198 19549(27,40.1 39.36.128
51,1cup,,255,147 111511428,147 111511428,147 111511428,711 7247228,711 7247228,86,86827),237 2382027,237 2382027,75.476.79.828
52,1/4 lb hamburger on,1/4 lb hamburger on,,,,,,,,,,,
53,white rol1 / gar,white rol1 / gar,,,,,,,,,,,
54,1 sardwich,1 sardwich,174,671 6736528,671 6736528,671 6736528,36837132(28,36837132(28,1131173727,1131173727,200 2042627),200 2042627),36.6 37.23.928
55,homemade -1cup,homemade -1cup,250,86280216628,86280216628,86280216628,4064096628,4064096628,45,461027,1521522827,1521522827,27.7 27.44.528
56,Chicken noodle,Chicken noodle,250,,,,,,,,,1521522827,27.7 27.44.528
57,1cup,,240,75773714728,75773714728,75773714728,2652654228,2652654228,209 2197927,209 2197927,2472555227),2472555227),37.7 37.76.026)
58,"Chicken potpie,","Chicken potpie,",,,,,,,,,,,37.7 37.76.026)
59,1 individual potpie 227,1 individual potpie 227,1 individual potpie 227,1056 106216228,1056 106216228,1056 106216228,237 2343028,237 2343028,72,681727,166 1702627),166 1702627),25.829.33.928
