,0,1,2,3,4
0,Pasta,Brand,Oxalate content (mg/100 g wet weight),Oxalate content (mg/100 g wet weight),Moisture content (g/100 g wet weight
1,,,Total,Soluble,
2,Spaghetti,1,15.6  0.5,6.6  1.1,66.4
3,,2,13.7  0.4,4.1  1.3,71.2
4,,3,12.70.1,8.3  0.8,70.7
5,Penne,1,25.0  0.3,6.4  1.2,63.0
6,,2,23.2  1.0,7.8  0.1,61.5
7,,3,22.9  0.5,9.8  0.5,59.3
8,Macaroni,1,19.7  0.1,3.8  0.7,69.9
9,,2,26.1  1.1,10.1  1.4,66.7
10,,3,20.6  1.5,4.9  0.4,63.4
11,Brown rice,1,10.2  0.6,2.8  0.1,63.0
12,,2,12.3  0.7,2.3  0.4,61.0
13,,3,14.3  1.5,2.4  0.2,67.6
14,Lasagne,1,26.4  1.6,11.7  0.9,63.1
15,,2,28.5  0.1,11.5  0.6,52.8
16,Egg noodles,1,24.4  1.6,9.2  0.8,63.8
17,,2,27.3  0.1,12.6  0.3,57.6
18,Whole wheat varieties,1,20.6 1.9,8.4  0.8,71.4
19,,2,22.0  0.1,6.3  0.4,63.1
20,,3,31.31.7,11.1  0.8,65.2
21,,4,24.5  0.1,10.7  0.7,65.2
22,,5,22.1  1.6,8.1  0.8,65.2
23,Vegetable blend,1,40.6  2.3,21.5  0.6,68.0
24,,2,36.8  0.5,20.9  0.6,61.0
25,Spinach fettuccine,1,91.8  2.4,53.8 0.7,60.7
