,0,1,2,3,4,5
0,Analytes,Original,Added(ug),Found (g),Recovery (%),RSD(%
1,,Amount (g),,,,
2,GA,11.1,10.0,20.9,97.7,2.77
3,,11.1,20.0,29.2,90.6,0.30
4,THB,28.0,25.0,51.8,95.4,2.33
5,,28.0,50.0,76.4,96.8,2.98
6,EGC,1120,1000.,2087,96.7,1.74
7,,1120,2000,2983,93.2,1.94
8,C,27.6,25.0,51.3,94.6,1.61
9,,27.6,50.0,73.4,92.0,1.90
10,CAFF,1554,1000,2507,95.4,2.40
11,,1554,2000,3487,96.7,4.08
12,EC,442,375,805,96.7,2.82
13,,442,750,1129,91.6,1.52
14,EGCG,2884,1500,4304,94.7,2.38
15,,2884,3000,5653,92.3,1.48
16,GCG,86.1,50.0,133,93.4,3.46
17,,86.1,100,175,89.2,3.16
18,ECG,1022,750,1730,94.3,1.77
19,,1022,1500,2502,98.6,1.40
