,0,1,2,3,4,5,6
0,Species,Cicer arietinum L.,,Phaseolus vulaaris L,,Lens culinaris L.,
1,Varieties,Flip 84 15c,Flip 84 92c,Pinto,Tirga,LB Met,81s
2,OC,4.260.06,6.490.03,1.290.03,1.380.07,1.150.04,1.7+0.06
3,Fatty acids,,,,,,
4,C16.0,19.80.08,20.40.12,31.9+0.10,28.70.15,18.3+0.11,24.50.14
5,C16:1,0.50.02,0.050.06,1.00.03,1.10.08,0.30.05,0.60.0
6,C18:0,2.50.04,1.40.02,5.20.07,4.30.04,2.5 0.06,2.00.09
7,C18:1(O,18.2+0.11,20.20.16,14.00.08,13.30.13,22.1 0.17,21.60.15
8,C18:2(L),56.20.15,55.00.13,42.80.10,46.60.11,55.70.18,47.80.14
9,C18:3,0.70.03,0.40.05,2.80.08,3.6 0.04,0.30.05,1.9+0.0
10,C20:0,1.40.02,2.0 0.04,1.80.06,1.70.05,0.60.08,1.20.03
11,O/L,0.32,0.36,0.33,0.29,0.39,0.45
12,S/U,0.32,0.31,0.64,0.53,0.27,0.38
