,0,1,2,3,4,5,6
0,Kcal level:,2400,2800,,3200,3600,4000
1,,,,Feeding Period l,,,
2,Phyto./Totala,403b,45  3,,49  2,47  2,48  0.9
3,GLC Chol./Totalc,603,55  3,,51 2,53  2,52  0.9
4,Sitos./Totald,282,31  3,,34  2,33  2,331
5,Total/Zake,898,93  6,,735,695,868
6,GLC Choi./Zakf,53  2,52  5,,37  3,37  4,45  3
7,GLC Chol./Calc.g,797,75  2,75  2,704,767,82  1
8,,,,Feeding Period 2,,,
9,Phyto/Total,423,46  1,46  1,49  0.7,49  0.7,51  2
10,GLCChol./Total,58  3,54  1,54  1,51  0.7,51  0.7,49 2
11,Sitos./Total,29  2,32  2,32  2,34  0.8,34  0.9,36 1
12,TotalZak,89  2,95  4,,805,75  4,8011
13,GLC Chol./Zak,51  2,513,,41  2,38  2,39  6
14,GLCChol./Calc,703,74  3,74  3,74 1,78 2,78 2
