,0,1,2,3,4,5,6,7,8,9
0,Compounds/Wines,Vranec,,,Cabernet Sauvignon,Cabernet Sauvignon,,Merlot,,
1,,2006,2007,2008,2006,2007,2008,2006,2007,2008
2,Anthocyanins,,,,,,,,,
3,Dp-3-glc,10.90.09,7.370.05,6.730.05,6.170.05,4.84  0.04,3.86  0.03,6.39  0.05,5.54 0.03,4.83  0.03
4,Cy-3-glc,2.34  0.02,2.09  0.02,1.030.01,2.22 0.02,0.510.01,0.48  0.01,0.770.01,0.880.01,0.52 0.01
5,Pt-3-glc,14.00.11,10.60.10,10.90.09,10.40.08,6.030.05,5.870.04,6.78  0.06,7.68 0.06,5.74 0.03
6,Pn-3-glc,10.10.09,9.340.08,8.100.08,10.60.08,4.490.04,4.790.04,5.61  0.04,6.490.05,4.51  0.02
7,Mv-3-glc,47.6 0.39,50.2  0.42,48.7 0.45,0.990.01,1.22 0.01,51.7  0.46,1.350.02,48.2  0.52,48.9  0.55
8,Dp-3-acglc,2.510.02,1.740.02,1.120.01,0.990.01,1.22 0.01,0.940.01,1.350.02,2.110.03,1.830.01
9,Pt-3-acglc,0.470.01,0.930.01,1.540.01,1.540.01,1.980.01,1.480.01,1.140.01,1.570.02,1.630.01
10,Pn-3-acglc,0.710.01,1.140.01,1.470.01,1.430.01,2.03  0.02,1.250.01,1.270.01,2.50  0.02,1.98 0.02
11,Mv-3-acglc,3.130.02,5.540.04,7.240.06,7.080.06,20.70.19,20.30.17,14.10.11,14.50.09,20.7  0.38
12,Dp-3-cmglc,0.650.01,0.660.01,0.920.01,1.250.01,0.380.01,0.450.01,0.480.01,0.68  0.01,0.560.01
13,Cy-3-cmglc,0.650.01,0.730.01,0.780.01,0.930.01,0.250.00,0.340.01,0.320.01,0.470.01,nd
14,Pt-3-cmglc,0.82 0.01,0.750.01,1.410.01,1.580.01,0.520.01,0.640.01,0.540.01,0.800.01,0.68  0.01
15,Pn-3-cmglc,1.620.01,2.200.02,2.400.02,2.500.02,1.010.01,1.140.01,1.040.01,1.840.01,1.300.01
16,Mv-3-cmglc,4.57 0.03,6.800.05,7.64  0.06,8.41 0.07,5.26  0.04,6.72  0.05,5.72 0.03,6.78 0.05,6.81  0.04
17,Total anthocyanins,16.1  0.2,53.6  0.6a,508  6.2,351  4.4,96.1 1.1,1941.8b,47.6  0.5a,1601.9,1942.3b
18,Vitisins,,,,,,,,,
19,Vitisin-A,69.00.58,59.70.52,39.50.36,48.50.39,45.30.42,35.80.31,56.5  0.47,61.40.56,46.5  0.43
20,Ac-vitisin-A,12.60.11,16.40.14,19.70.17,25.20.20,28.5 0.21,31.50.29,22.9  0.22,20.40.19,24.0  0.21
21,p-Cm-vitisin-A,11.70.10,15.20.13,12.40.11,18.40.14,11.60.10,7.64  0.06,11.30.10,18.20.17,11.00.10
22,Vitisin-B,6.67 0.05,8.82 0.07,28.4  0.24,7.870.07,7.080.06,17.70.14,9.390.08,nd,10.4 0.09
23,Ac-vitisin-B,nd,nd,nd,nd,7.52  0.06,7.33  0.06,nd,nd,8.170.07
24,Total vitisins,6.94 0.06,15.50.13a,53.10.57,28.2  0.27,14.10.12a,34.90.30c,8.370.09,46.10.38b,41.60.35b
25,Hydroxyphenyl-pyranoanthocyanins,,,,,,,,,
26,10-DHP-pymv-3-glc(pinotin A),45.30.40,38.30.34,25.20.23,35.30.31,21.50.18,21.50.22,24.40.21,28.3 0.26,29.30.30
27,10-DHP-pymv-3-acglc,nd,10.40.11,nd,nd,7.440.05,nd,nd,nd,nd
28,10-DHP-pymv-3-cmglc,nd,nd,nd,nd,4.220.03,nd,nd,nd,nd
29,10-MHP-pymv-3-glc,54.70.49,38.00.36,49.30.45,43.30.39,41.10.36,42.60.45,51.20.44,42.7  0.43,40.10.37
30,10-MHP-pymv-3-acglc,nd,4.28 0.04,11.80.11,8.760.7,18.60.18,25.10.27,15.40.13,17.10.15,19.10.15
31,10-MHP-pymv-3-cmglc,nd,9.01  0.08,13.80.11,12.70.11,7.09  0.08,10.8  0.09,9.02  0.08,11.90.09,11.50.09
32,Total HP-pyranoanthocyanins,1.090.02,3.580.02,7.35  0.06,10.40.10,5.44 0.04a,"5.730.07a,b",2.35  0.02,8.960.10,6.280.06b
