,0,1,2,3,4,5,6
0,Main effect,Moisture,Dry matter,Zinc-DM,Zinc-MC,Ashes,AA)
1,Main effect,g kg-1,g kg-1,mg 100 g~1 DM,mg 100 g~1 MC,g kg~1,mg 100 g-1
2,Concentration (A),,,,,,
3,10 g L-1 ZnSO4,783.4 b,212.7 a,1.01 b,0.21 b,7.7,10.00
4,10 g L-1 ZnSO4,783.4 b,216.5 a,1.33 b,0.28 b,7.7,9.70
5,20 g L-1 ZnSO4,793.2 ab,206.7 ab,3.66 a,0.66 a,7.8,9.84
6,P (0.05,797.9 a,202.0 b,3.39 a,0.68 a,7.7,10.23
7,P (0.05,0.0035**,0.0029*,<0.001**,<0.001**,0.8202,0.8808
8,Position (B),,,,,,
9,Superior (1),787.9,212.1,2.16,0.42,7.8,9.78
10,Medium (2),792.0,208.6,2.13,0.43,7.7,9.70
11,P (0.05),791.3,207.9,2.76,0.53,7.6,10.35
12,P (0.05),0.4602,0.4686,0.3286,0.4498,0.1655,0.4730
13,Interaction,,,,,,
14,AxB,NS,NS,NS,NS,NS,NS
15,P (0.05),0.8765,0.8699,0.6809,0.8959,0.0661,0.2830
16,CV (%),4.62,0.77,75.07,50.07,20.31,25.53
