,0,1,2,3,4,5,6,7,8,9,10,11
0,Alcoholic,Aromatic,Fruity,Vinous,Vanilla,Toasted/,Spicy/,Alcoholic,Smoothness,Oxidative,Equilibrium,Oak
1,strengths (% ABV),intensity,,,,Caramel,Aniseed,,,sweetness,,
2,80,7.3  0.5,4.0,6.5,6.3,7.0  0.8,6.5  0.6,3.8  0.5,6.8  0.5,6.3  1.0,7.0  0.8,6.3
3,,, 0.8, 0.6, 0.5,,,,,,, 0.5
4,75,7.5  0.6,4.5,6.8,7.3,7.5  0.6,6.5  0.6,3.5  0.6,7.0  0.8,6.5  0.6,7.5  1.0,6.8
5,,, 0.6, 1.0, 0.5,,,,,,, 1.0
6,72,7.5  0.6,4.3,7.3,7.5,7.8  0.5,6.3  0.5,3.8  0.5,7.3  0.5,6.3  0.5,7.5  0.6,7.3
7,,, 0.5, 1.0, 0.6,,,,,,, 0.5
8,70,7.5  0.6,4.3,7.3,6.8,7.3  0.5,5.8  1.0,4.3  0.5,7.0  0.8,6.3  0.5,6.8  0.5,7.0
9,,, 1.0, 1.0, 1.0,,,,,,, 0.8
10,68,7.8  0.5,3.5,7.8,7.3,7.5  0.6,6.8  1.0,3.8  0.5,7.3  0.5,6.8  0.5,7.5  0.6,7.0
11,,, 0.6, 0.5, 0.5,,,,,,, 0.0
12,65,8.0  0.8,3.3,8.3,7.3,7.5  0.6,7.3  0.5,3.3  0.5,7.8  0.5,7.3  1.0,8.0  0.8,7.0
13,,, 0.5, 0.5, 0.5,,,,,,, 0.8
14,PJUDGE,0.255,0.073,0.150,0.962,0.547,0.366,0.665,0.496,0.315,0.151,0.058
15,P JUDGE x SAMPLE,0.332,0.184,0.449,0.772,0.281,0.551,0.710,0.227,0.575,0.411,0.121
16,PALCOHOLIC,0.604,0.119,0.051,0.094,0.604,0.127,0.192,0.348,0.299,0.161,0.426
17,STRENGTH,,,,,,,,,,,
