,0,1,2,3,4,5,6,7,8,9
0,Harvest date,'Frantoio',,,"""Hojiblanca'",,,"""Picual'",,
1,,Crop year,Crop year,Crop year,Crop year,Crop year,Crop year,Crop year,Crop year,Crop year
2,,1996/97,1997/98,1998/99,1996/97,1997/98,1998/99,1996/97,1997/98,1998/99
3,1,1.3,1.2,1.4,0.1,0.1,0.4,0.3,0.2,0.2
4,2,1.7,1.7,1.7,0.3,0.4,0.4,0.9,0.3,0.9
5,3,2.4,2,1.9,0.9,0.7,0.7,1.4,0.9,1.2
6,4,2.8,2.2,2.1,1.4,1.5,1.1,2.8,1.8,2.1
7,5,3.7,3,2.2,2.1,1.9,1.5,3.1,2.1,2.3
8,6,3.9,,,2.7,,,3.4,,
9,7,3.8,,,3,,,3.7,,
10,8,4,,,4,,,3.3,,
11,9,3.6,,,5,,,3.4,,
