,0,1,2,3,4,5,6
0,Cultivar,-sitosterol,Stigmasterol,Campesterol,Cycloartenol,-tocopherol,-tocopherol
1,Gocha 1,24113bede,43.8  3.9efg,34.2  0.1abe,155  9bcd,8.89  0.4cde,0.315  0.01a
2,Gocha 2,183  7ef,35.7  1.2fg,28.9  0.2bc,65.6  2.28,8.43  0.2cdef,0.317  0.02a
3,Gocha 3,191  7def,40.3  5.0efg,27.0  1.6c,83.3  0.7fg,12.8  0.3ab,0.293  0.001a
4,Gocha 4,256 17bed,54.5  0.7defg,38.3  1.8ab,1444bcd,6.71  0.4efg,0.437  0.1a
5,Gocha 5,36016a,96.9  5.4b,43.8  0.8a,233  9a,8.37  1.1cdef,0.358  0.03a
6,Cruceley 1,227  9bcde,72.4  7.5cd,36.1  0.2abc,135  9bede,8.95  0.3cde,0.301  0.01a
7,Cruceley 3,210  15cdef,72.4  7.5cd,42.3  1.2a,1715b,6.11  0.03efg,0.255  0.01a
8,Cruceley 4,210  15cdef,60.8  9.0cde,33.6  1.0abc,121  9cdef,6.11  0.03efg,0.264  0.003a
9,Cruceley 5,205  7cdef,58.0  2.2def,33.2  1.1abc,1175def,5.41  0.5fg,0.238  0.002a
10,Alvarez,261  6bc,53.8  2.2defg,35.4  0.3abc,158 5bc,10.3  0.9bed,0.417  0.1a
11,Camila,279  13b,42.5  2.2efg,36.3  1.6abc,173 8b,14.7  1.3a,0.364  0.03a
12,Monica,144  12f,37.6  2.3fg,26.3  1.3c,99.0  3.6efg,3.90  0.48,0.312  0.01a
13, San Juan,404  13a,143  3a,43.3  5.9a,226  5a,7.64  0.1cdef,0.318  0.01a
14,Rosario,291  17b,80.8  2.7bc,43.0  3.4a,90.3  14.0fg,7.04  0.2defg,0.374  0.02a
15,Hass,209  12cdef,47.3  3.7efg,34.8  0.3abc,119  9cdef,12.4  0.4ab,0.303  0.01a
