,0,1,2,3,4,5,6
0,Analytes,,,LODs of analytes (g/mL),,,
1,,AQC-HPLC-MS/MSa,AQC-HPLC-FLDb,OPA-HPLC-FLDb,HILIC-UHPLC-MS/MSb,PITC-HPLC-UVb,DNFB-HPLC- UVb
2,Asp,2.66  10-6,1.66,2.90  10.1,6.54  102,1.20  10.2,1.50101
3,Glu,2.94 10-s,1.68,1.80  101,7.43  10-2,1.68  10-2,9.80  10-1
4,Hy-pro,2.62  10-s,1.29,/,3.98  103,,1
5,Ser,2.10  10-6,6.80  10.1,3.00  10-2,3.20  10.2,5.70  10-4,9.50101
6,Gly,4.50  10.7,8.40  10.1,3.00  10-2,4.06  10-2,6.12103,
7,His,3.1010s,,2.30  10.1,7.87  10.2,3.50  10-4,4.05
8,Thr,2.38  10-6,9.20 10,1.00  101,7.00  102,5.05  10-3,1
9,Ala,3.48  10.6,9.20  101,5.20  101,2.07  102,8.60  10-4,2.30 101
10,Arg,5.35  10-s,1.10,3.34,6.37  10-2,1.29 10-3,1.10  10-1
11,GABA,4.12  10-6,,2.00  10-2,1.50  104,/,1.60  101
12,Pro,9.21  10-6,7.60  101,1,2.5010-4,1.75  10-3,8.90  10-1
13,Thea,1.74  10.5,1,1.40101,/,2.64  10.3,3.06
14,Cys,1.44  105,1,1.63,5.57102,4.40  10-3,7.60  10-1
15,Tyr,1.45  10-5,1.03,4.00  10.2,6.13  10-3,10.2  10.3,6.70  101
16,Val,8.20  10.6,8.60  10.1,1.10101,7.03  10-3,3.59  10.3,
17,Met,1.49 10.6,8.60  10-1,2.10  101,1.11  10-3,9.13  10-3,1
18,Ile,1.31  10-5,9.20  10.1,4.00  10.2,2.54  103,7.57  10-3,1
19,Lys,1.46  10-s,1.85,3.20  10.1,4.87  10.2,2.61  10.3,1.35
20,Leu,13.12  10-6,9.20  101,3.40  10.1,2.15  103,6.65 x 10-3,1.85
21,Phe,4.96  10.6,9.50 101,3.00  10-2,5.30 10.4,1.20  10.2,1.66
22,Trp,6.13  10.6,,1.20 101,9.90  104,8.09  10-3,9.90  101
23,Recovery range/%,81.8~108,80.3~112.7,/,91.5~106.3,88.3~105.4,78.9~108.8
24,Run time/min,23,50,30,13,55,60
