,0,1,2,3,4,5,6,7,8,9,10,11
0,Name of bread,,Folate content in bread,,,,,,Wholegrain flour content(% of DW,Wholegrain flour content(% of DW,Wholegrain flour content(% of DW,
1,,Hafolate,5-CH-Hfolate,5-HCO-Hafolate,10-HCO-folic,Folic,Total,Total folatel,Wheat,Rye,Other,Total
2,,,,,acid,acid,folate(DW),(FW),,,,
3,Swedish,,,,,,,,,,,
4,Ragknacke,8,24,31,13,10,82,78,-,100,-,100
5,Rallarhalvor,nd,21,24,18,nd,59,40,26,71,-,97
6,Vika (knacke),4,19,21,14,nd,58,55,-,100,-,100
7,Ragform,nd,18,26,15,nd,56,38,-,73,184,73
8,Polarkraft (havre),nd,21,24,13,nd,55,37,28,-,184,46
9,God i kvadrat,nd,11,26,19,nd,53,36,6,62,-,68
10,Ragkusar,nd,6,25,21,nd,48,31,17,83,-,100
11,Ragkaka (polarbrod),6,22,10,7,nd,44,31,-,-,-,0
12,Polarparlan fullkorn,nd,8,13,12,nd,31,20,20,30,-,50
13,Harmoni fullkornstoast,nd,8,15,7,nd,29,19,50,-,,50
14,Duo,nd,tr,18,12,nd,29,19,-,pres.,pres.4,25
15,Harmoni fullkornsruta,nd,8,9,8,nd,23,16,pres.,pres.,,51
16,GI-ruta,nd,,9,8,nd,20,14,40,-,-,40
17,Norwegian,,,,,,48,,,,,
18,Omega-3 Ekstra grov,nd,21,18,11,nd,48,30,10.9,5.9,4.12 3.43,24.3
19,Spelt Fullkorn,nd,15,31,14,nd,45,31,-,13.5,-,13.5
20,Ruget,nd,13,22,10,nd,42,29,13,19,-,32
21,Ingers rugbrod,nd,10,22,9,nd,40,26,nf,nf,,nf
22,Mork rugbrod,nd,13,22,10,nd,39,26,9,15.7,,24.7
23,Barnebrod,nd,8,22,8,nd,36,21,nf,nf,-,nf
24,Kneippbrod,nd,14,18,6,nd,36,24,nf,nf,1,nf
25,Energi,nd,6,36,9,nd,34,25,nf,nf,,92
26,Soetre Fiberrik original,nd,tr,23,13,nd,34,33,nf,nf,1,100
27,Spelt,nd,"""6",20,8,nd,32,20,-,-,803,80
28,Landbrod,nd,9,18,7,nd,32,21,-,-,-,0
29,K4-Sport,nd,10,15,7,nd,30,20,23,2.8,-,25.8
30,CHR. RADICH,nd,7,17,8,nd,30,20,nf,nf,-,nf
31,Fiberslank,nd,tr,23,8,nd,30,19,nf,nf,-,100
32,Havre fullkorn,nd,5,16,10,nd,29,18,15,-,-,15
33,Softkorn,nd,6,18,6,nd,29,20,6.4,23.5,-,29.9
34,Loft,nd,9,16,8,nd,28,18,-,-,-,0
35,Kavli rug,nd,'2,19,18,nd,26,26,-,78,164,94
36,Nordmarksbrod,nd,5,15,7,nd,25,17,75,-,-,75
