,0,1,2,3,4,5,6,7,8,9,10
0,FAA,Taste,Threshold value (mg/100 mL),Muscle,,,,Hepatopancreas,Hepatopancreas,,
1,,,,24%,16%,12%o,8%,24%0,16%0,12%o,8%
2,Asp,Umami(+),100,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.01
3,Glu,Umami (+),30,0.14,0.19,0.22,0.21,0.55,0.78,0.54,1.38
4,Asn,Tasteless,-,-,-,-,-,-,-,-,-
5,Ser,Sweet (+),150,0.01,0.01,0.01,0.02,0.04,0.06,0.03,0.05
6,His,Bitter (-),20,0.12,0.19,0.11,0.09,0.06,0.09,0.05,0.1
7,Gly,Sweet (+),130,0.85,0.96,0.02,0.77,0.2,0.14,0.08,0.2
8,Thr,Sweet (+),260,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02
9,Arg,Bitter/sweet (+),50,3.5,3.17,3.81,4.23,1.59,1.35,0.92,1.45
10,Ala,Sweet (+),60,0.23,0.39,0.33,0.28,0.34,0.41,0.19,0.25
11,Tyr,Bitter (-),260,0.01,0.00,0.00,0.00,0.05,0.04,0.03,0.02
12,Cys-s,Tasteless,-,-,,,-,-,,,-
13,Val,Sweet/bitter (-),40,0.25,0.19,0.24,0.3,0.19,0.21,0.17,0.17
14,Met,Bitter/sweet/sulfurous (-),30,0.09,0.09,0.1,0.07,0.29,0.27,0.19,0.16
15,Trp,Bitter (-),90,0.00,0.00,0.03,0.04,0.01,0.00,0.00,0.00
16,Phe,Bitter (-),90,0.01,0.01,0.01,0.01,0.11,0.11,0.08,0.07
17,Leu,Bitter (-),90,0.02,0.02,0.01,0.01,0.08,0.07,0.05,0.05
18,Leu,Bitter (-),190,0.02,0.02,0.01,0.01,0.13,0.15,0.09,0.09
19,Lys,Sweet/bitter (-),50,0.08,0.09,0.09,0.09,0.65,0.66,0.40,0.41
20,Pro,Sweet/bitter (+),300,0.32,0.32,0.31,0.1,0.08,0.08,0.07,0.05
21,EAA,,,,,,,1,,-,
22,TAA,,,,,,,=,,-,
