,0,1,2,3,4
0,,BBn=6,WBn=15,BAn=15,WBn=15
1,Mannan content (mg/L,,,,
2,Max,144.63,181.63,148.64,181.63
3,Min,119.13,129.98,93.78,129.98
4,MeanSD,129.689.55b,109.5113.87c156.7614.57a,,
5,Mannan % Total NSP,,,,
6,Max,9.41,8.31,16.53,8.31
7,Min,7.50,5.40,9.81,5.40
8,Mean  SD,8.310.70b,6.710.84c,12.591.98a,6.710.84c
9,Mannan (% TC),,,,
10,Max,0.45,0.60,0.47,0.60
11,Min,0.36,0.37,0.31,0.37
12,Mean  SD,0.400.03b,0.46  0.06a,0.370.04b,0.46  0.06a
13,avDPM,,,,
14,Max,46,,36,47
15,Min,25,,23,27
16,Mean  SD,36  7a,38 5a,294b,38 5a
