,0,1,2,3,4,5,6,7,8
0,Plant variety,Root part,Compound,,,,,,
1,,,3-CQA,5-CQA,4-CQA,"4,5-diCQA","3,5-diCQA","3,4-diCQA",Sum
2,Biomi,A,0.92  0.07,68.190.19,0.13  0.02,3.09  0.18,44.89  0.23,1.95  0.30,"119.2a,b"
3,,B,0.97  0.01,32.13  0.96,0.04  0.01,1.20  0.24,12.48  0.28,0.51  0.07,"47.33c,d"
4,,c,1.220.13,57.01  0.48,0.07  0.01,2.47  0.24,30.98  0.56,1.69  0.22,"93.44c,d"
5,Shingeonmi,A,2.58  0.08,14.960.40,0.000.00,2.970.56,111.20.57,3.00  0.59,134.7b
6,,B,3.03  0.17,19.240.15,0.00  0.00,2.94 0.09,73.27  0.59,2.20  0.07,100.7d
7,,c,2.56  0.09,15.480.17,0.00  0.00,3.160.10,92.64  0.31,2.66  0.16,116.5d
8,Shinhwangmi,A,2.42  0.30,58.320.27,0.00 0.00,25.660.10,196.2  15.66,17.65  0.22,300.3e
9,,B,0.58  0.03,46.08  0.05,0.00  0.00,8.45  0.12,97.47  0.29,5.55  0.29,158.1f
10,,c,1.70  0.04,73.200.30,0.00  0.00,15.31  0.24,156.6  0.19,10.68  0.11,257.5f
11,Shinjami,A,33.48  0.14,51.260.18,3.05  0.06,29.84  0.08,90.32  0.14,53.43  0.14,261.4e
12,,B,20.45  0.09,63.79  0.23,2.62  0.09,20.27  0.02,50.79  0.08,33.85  0.03,191.8f
13,,C,18.24  0.43,74.560.19,3.15  0.03,19.17  0.78,55.79  0.85,29.560.25,200.5f
14,Yeonhwangmi,A,0.83  0.03,11.160.12,0.04  0.00,1.68  0.06,17.40  0.21,0.750.04,31.86a
15,,B,0.83  0.01,7.81 0.05,0.000.00,1.100.08,9.39  0.06,0.64  0.03,19.77c
16,,C,0.71  0.06,11.570.06,0.24  0.01,2.69  0.11,14.35  0.06,0.76  0.09,30.33c
17,Yulmi,A,1.03 0.04,13.34 0.06,0.36  0.02,1.900.05,10.79  0.02,0.46  0.03,27.88a
18,,B,0.94  0.04,11.25  0.05,0.34  0.03,1.69  0.05,7.04  0.03,0.55  0.04,23.14c
19,,,0.94  0.02,13.24  0.07,0.410.05,1.09  0.01,7.04  0.03,0.42  0.02,23.14c
20,Borami,A,1.69  0.07,61.62  0.41,0.70  0.03,1.69  0.08,40.29  0.32,3.18 0.14,"109.2a,b"
21,,B,1.14 0.05,47.35  0.38,0.68  0.05,1.97  0.13,25.88  0.25,1.930.12,"78.95c,d"
22,,,1.43  0.05,46.67  0.38,1.290.05,2.79  0.13,31.32  0.25,2.01  0.12,"85.51c,d"
23,Yeonmi,A,0.42 0.01,22.58  0.38,0.43  0.05,3.390.10,18.10  0.21,0.78  0.04,45.70a
24,,B,0.27  0.01,17.69  0.07,0.29  0.00,2.27  0.08,12.41  0.05,0.49  0.04,33.42c
25,,C,0.25  0.01,18.66  0.09,0.17  0.00,1.76  0.06,13.63  0.12,0.41  0.01,34.88c
