,0,1,2,3,4,5,6,7
0,Samples and,,Sucrose,Glucose,Fructose,Glu\Fru,Sorbitol,Sor\Suc
1,Vo Adulteration,,g/100ml,g/100ml,g/100ml,,g/100ml,
2,Invert Cane,100,8.1,4.6,4.4,1.04,0,0
3,Apple/IC,40,5.2,3.4,6.8,0.50,0.3,0.06
4,,20,4.4,3.1,7.5,0.42,0.4,0.10
5,,10,3.8,2.8,7.7,0.37,0.4,0.11
6,Invert Beet,100,6.7,5.3,5.2,1.02,0,0
7,Apple/IB,40,5.1,4.1,7.7,0.53,0.3,0.06
8,,20,4.6,3.6,8.6,0.42,0.5,0.10
9,,10,3.9,3.2,8.3,0.38,0.5,0.12
10,HFCS,100,0,3.5,14.6,0.24,0,0
11,Apple/HF,40,2.0,2.9,10.1,0.28,0.2,0.12
12,,20,2.6,2.7,9.1,0.30,0.4,0.14
13,,10,3.0,2.7,8.5,0.31,0.4,0.15
14,Soft Pear,100,1.3,2.4,10.6,0.22,2.4,0.45
15,Apple/SP,40,2.9,2.8,9.8,0.29,1.3,0.45
16,,20,3.4,2.9,9.5,0.31,0.9,0.27
17,,10,3.7,3.1,9.6,0.32,0.8,0.22
18,Hard Pear,100,0.8,3.2,9.6,0.32,3.9,4.91
19,Apple/HP,40,2.8,3.3,9.9,0.33,2.0,0.71
20,,20,3.4,3.3,9.8,0.34,1.2,0.36
21,,10,3.6,3.1,9.4,0.33,0.9,0.26
22,White Grape,100,0,7.7,10.3,0.75,0,0
23,Apple/WG,40,2.2,5.1,10.0,0.51,0.3,0.15
24,,20,3.1,4.1,9.8,0.42,0.4,0.14
25,,10,3.5,3.6,9.4,0.38,0.5,0.13
26,Prune,100,0,6.6,3.5,1.85,4.3,0
27,Apple/PR,40,2.3,4.3,7.0,0.61,1.9,0.83
28,,20,3.2,3.9,8.5,0.46,1.4,0.43
29,,10,3.4,3.4,8.7,0.39,0.9,0.27
30,Pineapple,100,8.9,3.7,4.3,0.86,0,0
31,Apple/PI,40,5.9,3.3,7.5,0.44,0.3,0.06
32,,20,5.0,3.3,8.7,0.38,0.5,0.11
33,,10,4.5,3.3 ,9.2,0.35,0.5,0.12
34,Fig,100,0.1,7.5,7.7,0.98,0,0
35,Applc/F,40,2.4,4.9,8.8,0.56,0.3,0.13
36,,20,3.2,4.0,9.2,0.44,0.5,0.16
37,,10,3.5,3.6,9.3,0.38,0.5,0.15
38,Raisin,100,0,7.4,8.8,0.84,0,0
39,Apple/RA,40,2.5,5.1,9.7,0.52,0.3,0.14
40,,20,3.1,4.0,9.3,0.43,0.5,0.15
41,,10,3.3,3.5,9.0,0.39,0.5,0.14
