,0,1,2,3,4,5,6,7,8,9,10,11
0,,Element,Recovery,Heshuo(n=,Heyang(n=,Hongsipu(n=,Minquan(n=,Xiaxian(n=,Yangling(n=,Mean,Max,Min
1,,,%),10,10,10),10),10),10),,,
2,,44Ca,104.0,6583 81a,2247145a,5501901b,5590166b,5445214b,2316213a,4614,7520,1940
3,Major Elements,24Mg,96.0,1058160,303  82d,776198b,644115c,557 151c,388  90d,621,1403,225
4,(mg/kg),23Na,102.0,35931a,132 25c,361 54a,305  14.1b,302  43b,163 28d,270,451,2.61
5,,57Fe,107.0,12.1  2.8b,4.95  0.48d,4.80  0.41d,20  0.47a,7.57 0.38c,4.23  2.2d,8.96,21,2.61
6,,57Fe,106.0,8.600.98a,6.20  1.5b,8.76  1.9a,6.53  0.80b,6.54  1.2b,7.16  1.3b,7.30,12.4,4.63
7,,88Sr,102.0,15.3  2.1a,1.66  0.39d,12.9  4.9b,2.05  0.39d,5.831.7,2.14  0.94d,6.64,23,1.13
8,Minor Elements,85Rb,97.6,0.02d,3.62  0.20c,0.95  0.22d,3.82  0.57c,4.13  0.21b,4.57  0.47a,2.98,5.43,0.75
9,(mg/kg),63Cu,96.0,2.02  0.15a,2.45  1.8a,1.81  0.39a,2.17  0.16a,2.20  0.27a,1.86  0.32a,2.09,7.07,1.07
10,,66Zn,107.0,0.39abc,0.33c,1.71  0.32bc,2.27  0.22ab,2.49  1.1a,2.21  1.4abc,2.05,5.55,0.84
11,,55Mn,103.0,1.27 0.11c,1.46  0.27c,4.02  1.2a,1.44  0.17c,2.12  0.32b,1.23 0.31,1.93,6.19,0.97
12,,138Ba,95.2,2.08  0.27a,1.4  0.33b,1.18  0.35bc,1.07  0.12c,2.06  0.40a,1.41  0.29b,1.53,2.9,0.72
13,,60Ni,103.0,237 13d,255  51d,722  218a,602  154b,244  55d,373 86c,405,1198,164
14,,205TI,94.0,135 49b,10588b,95 38b,89  21b,218  7.4a,11680b,126,316,42
15,,107Ag,96.5,44  42b,76  64ab,35  8.7b,34  11b,18.5  2.3b,131175a,57,574,13
16,,52Cr,92.4,229  396a,22  62b,1.00  0.74b,2.13  0.39b,0.290.21b,2.32  0.67b,43,1135,0.11
17,,78Se,95.8,41.7  3.7b,41  5.5b,53 14a,40  4.ob,40  6.3b,36  4.ob,42,83,29
18,,78Se,105.0,51  3.6a,8.69  3.0d,36  7.9bc,39  4.5b,33  2.9c,5.69  1.1d,29,55,3.36
19,,7Li,107.0,34  3.4a,7.67  1.3b,34  33a,9.82  1.3b,12.4  0.70b,5.010.58b,17.1,122,4.37
20,,208pb,94.5,0.61b,5688a,8.39  24b,5.02  1.1b,ND,8.06  8.4b,15.8,254,0.08
21,,133Cs,102.0,0.69  0.08e,17.7. 2.0a,4.50  2.2d,11.4  2.7b,9.39  0.68c,18.4  1.8a,10.4,22,0.59
22,,77Se,94.0,11.41.9a,7.73  3.4bc,6.78  4.7c,5.38 1.4c,5.321.9c,9.97  1.7ab,7.77,16,2.13
23,Trace Elements,51V,96.0,0.52d,9.59  3.6b,8.00  2.7bc,3.97  0.27d,6.300.85c,13.3  1.4a,7.25,15.82,1.40
24,(g/kg),59Co,98.4,6.36  2.1ab,3.01  0.25b,12.7  13a,11.5  12.9a,4.25  0.67b,3.43  0.64b,6.88,45,2.49
25,,82Se,96.0,8.88  2.1a,0.81cd,4.68  2.8b,3.03  0.64cd,2.21  0.46d,4.15  1.3bc,4.30,11.3,1.56
26,,238,106.0,4.94 0.32a,3.32  0.6c,4.31  0.79b,2.25  0.30d,2.71  0.55d,3.53  0.54c,3.51,5.50,1.77
27,,238,95.2,ND,2.85  0.5a,ND,0.250.14,ND,2.56  0.49b,1.89,3.76,0.06
28,,71Ga,105.0,0.08bc,1.88  1.3ab,2.27  1.2a,1.01  0.14c,0.19bc,1.09  0.29c,1.45,5.31,0.76
29,,115In,98.0,0.08bc,1.81  1.6a,0.24  0.09c,0.21  0.09c,0.03  0.02c,0.97  0.40b,0.60,5.44,0.003
30,,209Bi,97.4,0.09b,1.29  1.4a,0.39  0.04b,0.55  0.13b,0.19  0.02b,0.55  0.46b,0.55,4.5,0.15
31,,111cd,103.0,0.13b,0.40  0.15b,0.28  0.08b,0.65  0.34a,0.38  0.07b,0.42  0.18b,0.43,1.3,0.16
32,,45Sc,101.0,14.6 1.5a,6.27  2.2c,14.9  2.6a,12.9  0.63b,11.90.56b,7.41  1.45c,11.3,22,4.30
33,,140Ce,96.0,0.77bc,5.47  0.4bc,9.20  1.5a,6.33  1.2b,3.30  0.53d,4.79  0.72c,5.79,11.8,2.56
34,,139La,97.2,0.59bc,0.35bc,4.23  0.99a,2.78  0.58b,1.720.25d,2.17  0.47cd,2.66,6.31,1.41
35,,89Y,103.0,0.35b,1.66  1.0b,4.84  4.0a,1.17  0.16b,1.190.18b,1.82  1.5b,2.00,14.1,0.47
36,,146Nd,104.0,0.39b,1.36  0.38b,2.48  0.92a,1.31  0.41b,1.350.25b,1.17 0.41b,1.46,4.46,0.56
37,,141pr,98.5,0.11b,0.51  0.33b,0.85  0.70a,0.38  0.12b,0.36  0.05b,0.39  0.18b,0.47,2.77,0.15
38,,157Gd,98.4,0.23  0.08c,0.32ab,0.470.14a,0.29  0.09bc,0.05bc,0.17abc,0.34,1.16,0.14
39,Rare Earth,147Sm,106.0,0.06b,0.43  0.33a,0.49  0.17a,0.27  0.08b,0.24  0.04b,0.26  0.11b,0.32,1.18,0.11
40,kg),163Dy,104.0,0.150.03c,0.34  0.27a,0.32  0.09ab,0.20  0.05c,0.18  0.03c,0.21  0.11bc,0.23,0.96,0.09
41,,153Eu,94.6,0.01b,0.28  0.31a,0.26  0.06a,0.20  0.05ab,0.10  0.01b,0.2  0.11ab,0.19,0.99,0.08
42,,166Er,108.0,0.01b,0.30  0.32a,0.18  0.04ab,0.10  0.02b,0.09 0.01b,0.16  0.12b,0.15,1.03,0.06
43,,172Yb,97.0,0.01b,0.25  0.29a,0.15  0.05ab,0.08  0.02b,0.07 0.01b,0.13  0.10b,0.13,0.9,0.04
44,,159Tb,98.6,0.04,0.19 0.26a,0.08  0.04ab,0.06  0.02b,0.04  0.00b,0.10  0.10ab,0.08,0.78,0.02
45,,159Tb,98.6,0.01b,0.19 0.26a,0.08  0.04ab,0.06  0.02b,0.04  0.00b,0.10  0.10ab,0.08,0.78,0.02
46,,165Ho,97.5,0.01b,0.18 0.24a,0.07  0.02b,0.04  0.02b,0.03  0.01b,0.09  0.09ab,0.07,0.72,0.02
47,,169Tm,94.3,0.00b,0.17 0.24a,0.03  0.01b,0.03  0.02b,0.01  0.00b,0.08  0.09ab,0.05,0.72,0.01
48,,175Lu,101.2,0.01b,0.16  0.25a,0.02  0.00b,0.03  0.02b,0.01  0.00b,0.08  0.10ab,0.05,0.73,0.01
