,0,1,2,3,4,5,6
0,,CRM,Mean (mgkg-1),s(mgkg-1),CVr (%),CVR (%),CI(IQCmgkg1)
1,Li,Estimated mean,0.661,0.040,6.1,10.8,0.377-0.993a
2,,Theoretical value,0.685,0.060,3.2,,0.6200.740b
3,Al,Estimated mean,11.2,0.8,7.6,13.4,7.6-20.0a
4,,Theoretical value,13.8,1.4,3.4,,12.4-15.2b
5,V,Estimated mean,1.48,0.06,4.0,8.5,1.00-1.86a
6,,Theoretical value,1.43,0.09,2.1,,1.34-1.52b
7,Mn,Theoretical value,3.46,0.12,3.5,7.2,2.46-4.58a
8,,Theoretical value,3.52,0.08,0.8,,3.44-3.60b
9,Co,Estimated mean,0.11,0.007,6.4,10.2,0.07-0.13a
10,,Theoretical value,0.10,0.01,3.3,,0.090.11b
11,Ni,Estimated mean,0.90,0.07,7.6,14.2,0.330.87a
12,,Theoretical value,0.60,0.05,2.8,,0.55-0.65b
13,Cu,Estimated mean,3.35,0.22,6.7,9.9,2.304.26a
14,,Theoretical value,3.28,0.08,0.8,,3.20-3.36b
15,Zn,Estimated mean,64.9,3.3,5.2,5.6,47.087.2a
16,,Theoretical value,67.1,0.9,0.4,,66.367.9b
17,As,Estimated mean,13.7,0.7,5.1,6.1,6.9-18.3a
18,,Theoretical value,12.6,0.3,0.8,,12.3-12.9b
19,Sr,Estimated mean,144,3,2.0,10,91-169a
20,,Theoretical value,130,5,1.3,,125-135b
21,Cd,Estimated mean,0.184,0.014,1.1,5.8,0.1320.246a
22,,Theoretical value,0.189,0.004,0.7,,0.185-0.193b
23,Sn,Estimated mean,0.10,0.01,8.5,12.5,0.06-0.14a
24,,Theoretical value,0.10,0.01,13.3,,0.06-0.13b
25,Sb,Estimated mean,0.008,0.001,6.0,11.6,0.006-0.016a
26,,Theoretical value,0.011,0.001,3.0,,0.0100.012b
27,Hg,Estimated mean,0.224,0.006,2.7,6.2,0.155-0.289a
28,,Theoretical value,0.222,0.006,0.9,,0.2160.228b
29,Pb,Estimated mean,0.08,0.006,7.4,11.2,0.080.16a
30,,Theoretical value,0.12,0.020,5.6,,0.10-0.14b
