,0,1,2,3,4
0,Amino acida,A.acutifolius,,A.officinalis,
1,,Free amino acid,Total amino,Free amino acid,Total amino
2,,content(mg/100g),acidsb(mg/100g),content(mg/100g),acidsbmg/100g
3,Cysteic acid,,15.9  0.9,,7.76  1.41
4,Phser,5.50  0.18,,0.810.01,
5,Taur,3.63  0.23,4.61  0.44,0.27  0.02,2.47  0.18
6,Pea,4.08  0.07,,2.4  0.01,
7,Asp,19.00.9,5468,7.90.01,21810.0
8,Thr,15.90.1,1468,5.750.01,70.6  3.4
9,Ser,39.11.9,23310,13.10.1,1096
10,Asn,116636,,2351,
11,Glu,101.94.4,6861,29.10.1,260 13
12,Gln,174.5  6.6,-,35.3  0.1,
13,Sarc,6.72  0.53,-,0.83 0.01,-
14,AAAA,,-,0.110.01,
15,Gly,6.23  0.13,1548,1.78 0.02,72.1  3.3
16,Ala,32.9 0.7,2046,6.810.01,91.9 4.9
17,Citr,3.890.20,-,2.130.01,-
18,Aaba,4.13  0.26,-,0.450.01,
19,Val,21.8 1.0,1376,7.02 0.01,62.9  4.3
20,Cys,2.370.09,8.73  0.41,0.67 0.02,3.82  0.69
21,Met,2.860.16,83.4  1.4,0.110.01,38.0  1.6
22,Cysth,91.72.9,,,
23,Ile,2.710.08,97.01.9,1.360.01,43.3  1.7
24,Leu,10.30.2,2167,3.98  0.01,1002
25,Tyr,2.250.10,1256,0.600.01,53.8  2.2
26,B-ala,1.780.08,,0.38 0.01,
27,Phe,2.43  0.06,1525,1.090.01,67.7  3.0
28,GABA,3.290.25,-,3.50.01,-
29,Ethan,5.20  0.08,-,0.450.01,-
30,Hylys,18.20.4,-,0.080.01,-
31,Orn,0.400.06,,0.040.01,
32,Lys,1.670.20,2316,1.270.01,1057
33,1-mhis,0.430.15,,0.48 0.01,
34,His,0.580.02,71.1  2.6,0.7  0.02,34.4  1.3
35,Trp,0.130.03,,0.190.05,-
36,3-mhis,0.150.01,-,,-
37,Car,2.51  0.06,,,
38,Arg,3.940.12,20910.1,2.17 0.01,87.9  2.5
39,Hypro,43.8  0.7,14.3  1.8,,4.89  0.35
40,Pro,498  21,58611,3.98  0.01,81.9 4.0
41,Total,2321,3905,369.6,1494
