,0,1,2,3,4,5,6,7,8,9
0,Metal,PTWIa,Samandag,iskenderun,Adana (EWI),Mersin (EWIb),Silifke (EWIb,Antalya (EWI),Wild,Farmed
1,,,(EWI,(EWI,,,,,(EWI,(EWI
2,Li,980,1.19-10.71,<0.001-17.85,<0.001,<0.001-5.95,<0.001,<0.001-15.47,2.38,1.19
3,Al,490000,<0.0006-,<0.0006-,<0.0006,<0.0006-153.51,<0.0006,<0.0006,13.09,7.14
4,,,20.23,302.26,,,,,,
5,Cr+3c,735000,<0.001,<0.001,<0.001-30.94,<0.001-15.47,<0.001-34.51,<0.001-58.31,5.95,<0.001-
6,Cr+6c,1470,<0.001,<0.001,<0.001-30.94,<0.001-15.47,<0.001-34.51,<0.001-58.31,5.95,<0.001-
7,Mn,68600,9.52 -88.06,<0.0002,<0.0002-82.11,<0.0002-103.53,<0.0002-46.41,<0.0002-,29.75,8.33
8,,,,109.48,,,,124.95,,
9,Fe,343000,<0.001-1.19,<0.001-1.19,<0.001-2.38,<0.001-1.19,<0.001-1.19,<0.001-2.38,1.19,0.00
10,Co,196,<0.0003,<0.0003,<0.0003,<0.0003,<0.0003,<0.0003,<0.0003,<0.0003
11,Ni,9800,<0.0006,<0.0006,<0.0006,<0.0006,<0.0006,<0.0006,<0.0006,<0.0006
12,Cu,19600,<0.0006,<0.0006,33.32 -154.70,<0.0006-72.59,<0.0006-29.75,<0.0006-79.73,42.84,22.61
13,,,74.97,153.51,,,,,,
14,Zn,147000,472.43 -902.02,414.12 -1053.,756.84-,240.38 -1508.92,209.44 -585.48,389.13-,783.02,523.6
15,,,,15,1830.22,,,1589.84,,
16,Asd,147,6.75 -46.69,2.87-146.19,5.50-52.52,3.46-128.20,2.17-80.97,2.54-141.69,34.82,2.46
17,Cd,490,<0.0004,<0.0004,<0.0004,<0.0004,<0.0004,<0.0004,<0.0004,<0.0004
18,Sn,294000,<0.0004,<0.0004,<0.0004,<0.0004-195.16,<0.0004,<0.0004-82.11,32.13,22.61
19,,,73.78,242.76,232.05,,148.75,,,
20,Pb,1960,0.0003,<0.0003,<0.0003,0.0003,<0.0003,<0.0003,<0.0003,<0.0003
