,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Sample,,"Conventional designation FA, rel. %","Conventional designation FA, rel. %","Conventional designation FA, rel. %",,,,,,,,
1,,,C16:0,C16:1,C18:0,C18:1,C18:2,C18:3,C20:0,C20:1,C22:0,C22:1,C24:0
2,#1,,6.0,,3.5,22.6,66.9,0.1,0.3,,0.6,,-
3,,low - oleic refined sunflower oil,,,,,,,,,,,
4,#2,,6.4,,3.1,31.4,58.0,,0.1,,1.0,,
5,,middle -oleic refined sunflower oil,,,,,,,,,,,
6,#3,,4.0,,2.6,81.5,11.6,,0.2,,0.1,,-
7,,high-oleic unrefined sunflower oil,,,,,,,,,,,
8,#4,,6.7,,3.3,23.6,65.7,,0.1,,0.6,,-
9,,low-oleic unrefined sunflower oil,,,,,,,,,,,
10,#5,,6.4,,2.8,76.9,5.0,,1.3,2.3,3.1,,2.2
11,,unrefined peanut oil,,,,,,,,,,,
12,#6,,10.5,0.8,3.1,72.5,10.7,0.7,0.6,0.6,0.4,0.1,-
13,,unrefined olive oil,,,,,,,,,,,
14,#7,,4.4,,1.9,79.8,13.0,,0.9,,,,-
15,,high - oleic refined sunflower oil,,,,,,,,,,,
16,#8,,10.5,0.1,4.0,74.9,10.0,,0.3,,0.2,,-
17,,refined olive oil,,,,,,,,,,,
