,0,1,2,3,4,5,6,7,8
0,,,Vitamin-E homologsa(ug/g bran,Vitamin-E homologsa(ug/g bran,Vitamin-E homologsa(ug/g bran,,-Oryzanola(mg/g bran),-Oryzanola(mg/g bran),
1,Extraction method,,-T3,",y-T3",-T3,S-T,",y-T3",a-T,-Oryzanol
2,Direct Solvent,Mean,6.22a,123.86a,47.83a,2.34a,29.53a,74.40a,4.21a
3,Control,"CV,%",0.60,2.49,3.85,5.29,2.76,5.27,2.00
4,,"Recovery, %",100.0,100.0,100.0,100.0,100.0,100.0,100.0
5,Equilibrium,Mean,6.24a,126.76a,44.21a,2.33a,29.00a,69.22a,3.99b
6,1 min,"CV,%",3.40,1.50,8.44,2.23,4.08,3.16,0.71
7,,"Recovery, %",100.3,102.3,92.4,99.6,98.2,93.0,94.8
8,Equilibrium,Mean,6.03a,125.91a,42.12ab,2.26a,27.49a,63.14b,4.02b
9,3 min,CV%,1.62,1.62,7.37,6.63,3.57,2.15,1.49
10,,"Recovery, %",97.0,101.7,88.1,96.7,93.1,84.9,95.5
11,Equilibrium,Mean,6.07a,124.99a,36.56bc,2.23a,27.53a,61.28b,4.03ab
12,6 min,"CV,%",0.92,0.56,5.23,5.22,2.91,3.46,0.87
13,,"Recovery, %",97.7,100.0,76.4,95.3,93.2,82.4,95.9
14,Equilibrium,Mean,6.13a,125.10a,37.13bc,2.34a,28.44a,60.95b,4.06ab
15,10 min,CV%,1.52,1.46,5.99,6.26,4.26,5.34,2.16
16,,Recovery,98.6,101.0,77.6,99.9,96.3,81.9,96.4
17,Homogenization,Mean,5.51b,112.86b,35.40c,2.29a,28.54a,58.04b,3.46c
18,,"CV,%",1.96,3.05,2.87,7.61,3.70,5.79,4.10
19,,Recovery,88.6,91.1,74.0,97.8,96.7,78.0,82.3
