,0,1,2,3,4
0,Scientific name,Common name,Colour of the seed coat,Place of collection,Date of collection
1,Abrus precatorius,Jequirity bean,White,"Guruvayur,Kerala state",12 April 2009
2,Acacia leucopholea,Reonja bean,Black,"Bhavanisagar,Tamilnadu state",18 May 2008
3,Bauhinia variegata,Camel's foot seed,Light brown,"Mysore,Karnataka state",02 June 2009
4,Canavalia gladiata,Sword bean,Light brown,"Guntur, Andhrapradesh state",08 March 2008
5,Cassia floribunda,Senna seed,Reddish brown,"Kodivery,Tamilnadu state",10 May 2009
6,Entada scandens,Gila bean,Dark brown,"Tirunelveli, Tamilnadu state",22 February 2009
7,Indigofera linifolia,Torki bean,Grey,"Kollegal, Karnataka state",06 June 2009
8,Mucuna pruriens,Velvet bean,White,"Kailasanadu,Kerala state",18 April 2008
9,Sesbania bispinosa,Prickly bean,Dark green,"Kadambur,Tamilnadu state",12 May 2008
10,Tamarindus indica,Tamarind seed,Dark brown,"Kanyakumari,Tamilnadu state",11 July 2009
