,0,1,2,3,4,5,6,7,8,9,10,11
0,Compound name,Rt,,Calibration curve,R2,Concentration,LOD,LOQ,Precision (RSD%),Precision (RSD%),Repeatability,Stability (RSD
1,,(min),(nm),,,range(ppm),(ppm),(ppm),,,RSD%n=3,%n=9
2,,,,,,,,,Intraday,Interday,,
3,,,,,,,,,n=3,n=9,,
4,Arbutin,2.10,280,y=8212.4x+10937,0.9995,LOQ-280,0.39,1.3,1.09,2.52,1.47,2.99
5,Gallic acid,2.48,320,y=1222.5x  1972.7,0.9999,LOQ-385,0.13,0.4,1.54,2.98,1.22,3.07
6,Procyanidin B2,3.07,280,y=6566.2x-15957,0.9999,LOQ-205,0.09,0.3,1.37,3.01,1.25,3.15
7,(+)-Catechin,4.14,280,y=1565.9x+2243,0.9999,LOQ-385,0.17,0.6,1.98,3.05,1.38,2.89
8,p-Coumaric acid,4.16,280,y=68.109x+49.224,0.9996,LOQ-1000,0.10,0.3,1.09,2.31,1.09,3.10
9,4-Caffeoylquinic,4.35,320,y=32038x-17816,0.9989,LOQ-310,0.29,1.0,0.78,1.92,0.99,2.56
10,acid,,,,,,,,,,,
11,Ferulic acid,4.71,320,y=50215x+36206,0.9997,LOQ-385,0.26,0.9,0.92,1.99,1.07,2.49
12,5-Caffeoylquinic,4.84,320,y=14332x+1315.1,0.9999,LOQ-335,0.36,1.2,2.01,3.46,1.12,3.85
13,acid,,,,,,,,,,,
14,Apigenin 7-0-,5.32,340,y=735.47x-394.17,0.9999,LOQ-115,0.03,0.1,1.10,2.65,1.15,2.52
15,glucoside,,,,,,,,,,,
16, Procyanidin A2,5.66,280,y=9484.1x-6770.5,0.9999,LOQ-225,0.06,0.2,1.15,2.55,0.99,2.69
17,3-Caffeoylquinic,6.03,320,y=19835x+31727,0.9998,LOQ-335,0.09,0.3,1.77,2.68,1.23,3.16
18,acid,,,,,,,,,,,
19,Caffeic acid,6.49,320,y=17431x+40114,0.9997,LOQ-130,0.03,0.1,2.11,3.70,1.45,4.16
20,Quercetin,7.49,360,y=13362x-1795,0.9999,LOQ-130,0.06,0.2,0.98,2.25,1.01,3.03
21,rutinoside,,,,,,,0.2,,,,
22,Quercetin-3-O-,7.69,360,y=20926x-18309,0.9991,LOQ-260,0.03,0.1,1.11,2.36,1.13,3.41
23,galactoside,,,,,,,,,,,
24,Quercetin 3-0-,8.22,360,y=11923x+8188,0.9999,LOQ-180,0.03,0.1,0.87,2.02,1.00,2.88
25,glucoside,,,,,,,,,,,
26,Isorhamnetin 3-0-,8.33,360,y=16639x-10069,0.9997,LOQ-95,0.12,0.4,1.44,3.01,1.32,3.62
27,rutinoside,,,,,,,,,,,
28,Isorhamnetin 3-0-,8.56,360,y=20062x-7082.80.9998,y=20062x-7082.80.9998,LOQ-120,0.06,0.2,1.55,3.33,1.41,2.55
29,glucoside,,,,,,,0.2,,,,
30,Kaempferol 3-0-,8.60,360,y=12057x-1922.4,0.9997,LOQ-110,0.07,0.2,1.30,2.99,1.20,2.79
31, galactoside,,,,,,,0.7,,,,
32,Sinapic acid,8.87,320,y=19665+9754.3,0.9998,LOQ-260,0.22,0.7,1.90,3.10,1.49,4.22
