,0,1,2,3,4,5
0,Year,Ca,K,Mg,Na,P
1,1977,283fg,"43,000abc",1280abc,1210,"11,000"
2,,41.5,1920,64.1,70.4,830
3,1978,124,"40,000abc",1220abc,930b,9740abc 
4,,16.6,5040,157,65.6,582
5,1979,386ef,"44,500ab ",1270abc,356de ,"10,100ab"
6,,64.2,6710,162,55.0,672
7,1984,529cde,"45,000ab",1320abc,313de,8570b-e 
8,,146,1660,96.6,24.2,830
9,1993,475c-f,"34,800b.e ",1410ab,313de,8810b-e
10,,109,2900,139,47.2,711
11,1994,584cde ,"33,000cde ",1220abc ,280de,9010ad
12,,99.6,1200,74.4,31.5,767
13,2008,709bc,"27,500",1060bc,240,7040dg
14,,27.5,1100,67.3,21.0,409
15,2013,962,"32,300cde ",1270abc,452cde ,6520fg
16,,82.2,4960,189,35.2,622
17,2015,1090,"31,100de",1350abc,445cde ,6670efg
18,,96.5,2040,37.3,39.3,1350
19,2017,853ab,"27,100",1030,449cde ,5560
20,,54.7,1060,36.7,29.4,491
21,2018,612 cd,"49,000",1570,541,7870cf
22,,49.7,5100,233,195,106
23,2019,471def +,"47,600",1400abc,439cde,8510be
24,,90.2,7990,228,73.7,779
25,2020,456def +,"44,900ab",1480,419cde ,7330dg
26,,89.6,3910,65.6,75.6,920
27,Mean,580,"38,400",1300,491,8210
28,,259,7460,146,265,1510
