,0,1,2,3,4
0,Method,Standard curve,Whole milk,Whey protein,Buttermilk powder
1,,,powder (% w/w),powder (% w/w),(% w/w)
2,"Kjeldahl (TN)a,b",,25.4 0.7 (3),11.30.6 (3),30.70.9 (3)
3,"Kjeldahl (NPN)c,b",,1.30.1 (3),1.30.1 (3),2.00.1 (3)
4,TPN= TNNPN,,24.1,10.0,28.7
5,UV-280 nm,Casein,"68.710.4e,f (5)",9.1 1.7 (4),39.18.0 (4)
6,,BSA,"84.4+2.7e,f (4)","23.4 2.2e,f (4)","59.6+2.3e,f (4)"
7,UV-220 nm,Casein,27.52.17,9.5 2.0 (3),35.42.6 (6)
8,,BSA,"36.3 1.1e,f (6)",11.1 1.4 (5),"43.9 1.8c,f (6)"
9,Biuret-340 nmh,Casein,"48.50.4cg,f (3)","25.7+0.5e,g,f (3",50.2 1.7e.g.f (3)
10,,BSA,26.30.8 (3),"14.10.6e,f (3)",27.3  1.4 (3)
11,Biuret-550 nmh,Casein,36.50.4e.g.f (3),10.7 0.6 (3),35.50.5e.g.f (3)
12,,BSA,27.40.7f (3),8.1 0.6 (3),26.70.7 (3)
13,Bradford,Casein,"21.3 0.4e,2f(4)",11.80.5f.g(4),"26.70.6e,f,(4)"
14,,BSA,26.0  0.7 (4),"16.60.5e,f(4)",31.40.8(4)
15,Lowry,Casein,27.6+0.8f(4),10.70.8(4),31.31.1(4)
16,,BSA,27.3 0.7f(4),9.40.6(4),31.10.2f(4)
17,p-chloranil,Casein,"41.40.7e,g.f(3)",9.40.3(3),"40.91.1e.g,f(3)"
18,,BSA,26.21.1(3),"5.40.1e,f(3)","24.6 1.0e,f(3)"
