,0,1,2,3,4
0,Grower,Harvest year,6-gingerol to 8-gingerol,10-gingerol to 8-gingerol,6-gingerol to 6-shogaol
1,A (n=10,2019,4.70  0.43a,"2.29  0.29a,b",2.59  0.42b
2,Bn=12,2019,4.52  0.27a,2.00  0.20c,3.15  0.35a
3,C(n=26,2018,3.91  0.35b,2.26  0.22b,3.35  0.48a
4,Dn=10,2019,4.56  0.13a,"2.10  0.07b,c",3.45  0.31a
5,E (n =22),2019,4.74  0.35a,"2.06  0.23b,c",3.27  0.52a
6,Fn=18,2018,4.12  0.37b,2.53  0.25a,2.32  0.21b
7,Mean,-,4.36  0.47,2.22  0.28,3.05  0.58
8,F-statistic,-,19.40,12.39,19.64
9,P value,-,<0.001,<0.001,<0.001
