,0,1,2,3
0,Cheese\ripening period (day),0,30,90
1,EGC,,,
2,250 ppm,0,0,0
3,500 ppm,2.02  0.12m,3.29  0.231,4.8  0.91
4,1000 ppm,5.4  0.7k,6.12  0.15k,9.6  1.1j
5,250 ppm,16.1  1.1f,19.3  1.6e,24.2  1.5c
6,500 ppm,20.1  1.3de,21.5  1.5d,26.7  1.7b
7,1000 ppm,21.2  1.6d,24.5  1.2c,29.4  2.0a
8,EGCG,,,
9,250 ppm,0,0,0
10,500 ppm,0,0,0
11,1000ppm,0,0,0
12,EC,,,
13,250 ppm,12.4  1.2i,12.3  1.0i,16.5  0.9f
14,500 ppm,12.3  1.1i,13.2  0.6h,16.8  1.1f
15,1000 ppm,13.3  0.5h,14.4  1.3h,18.9  1.68
16,ECG,,,
17,250 ppm,2.30.9m,1.9  1.3m,2.5  1.2m
18,500 ppm,2.6  0.8m,1.5  1.3m,4.9  1.6l
19,1000 ppm,3.5  1.5m,3.2  1.5m,3.4  2.0m
