,0,1,2,3
0,Plant part,Fruits and vegetables,,
1,Fruit,"Apple,apricot,Asian pear, banana,blackberries,blueberries,boysenberries,cantaloupe,casaba melon,cherries",49,
2,,"Clementine,cranberries,date,fig,grapefruit pink/red,white,grapes,guava,honeydew melon,kiwifruit,kumquat,",,
3,,"lemon, lime,mango, nectarine,orange, papaya, peach, pear, pineapple, plum, pomegranate, raisins, raspberries,",,
4,,"strawberries,tangerine,watermelon",,
5,,"Avocado, butternut squash, crookneck/straightneck squash,cucumber,eggplant,hubbard squash,okra, sweet",,
6,,"pepper green,red, pumpkin,tomato,zucchini",,
7,,"Berry subgroup:blackberries,blueberriesboysenberries,raspberries,strawberries",,
8,Seeds or Pods,"Blackeye peas, corn,green peas, kidney beans, lentils, lima beans,mung beans,navy beans,pigeon peas, pinto",13,
9,,"beans,green snap beans,snowpeas,soybeans",,
10,"Stem,stalk,and/or flower","Artichoke,asparagus,broccoli, broccoli raab,cauliflower,celery,Chinese broccoli,mushroomsa rhubarb",,
11,Root or tuber,"Beet,carrot,Jerusalem artichoke,jicama,parsnip, potato,radish,rutabaga, sweet potato, turnip",10,
12,Leaves,"Beet greens,Brussels sprouts,cabbage green,red),Chinese cabbage,collards,endivekale,leek,lettuce(butterhead",20,
13,,"iceberg, green leaf, red leaf), mustard greens, parsley, romaine, spinach, Swiss chard, turnip greens,watercress",,
14,Bulb,"Garlic,onion,scallion",,
