,0,1,2,3,4,5,6,7,8,9
0,Botanical,Preparation N,Preparation N,,Moisture,,Fat,Fibre Protein,Fibre Protein,Carb.
1,Name,,,Fresh,Residual,Residual,,,,
2,,,,,,,,g per 100g fresh weight,g per 100g fresh weight,g per 100g fresh weight
3,Amaranthus,,,,,,,,,
4,caudatus L,raw,1,84.6,1.0,1.0,0.8,1.5,4.4,5.0
5,Cnidoscolus,,,,,,,,,
6,chayamansa Mill.raw,chayamansa Mill.raw,3,91.7,0.3,0.3,0.5,1.0,2.2,2.7
7,,,,1.4b,1.4b,0.3),0.10.2,0.10.2,0.1,0.5
8,,cook,2,92.4,0.5,0.5,0.7,1.5,2.5,1.8
9,,,,(0),,0.1,0.1,0.1,0.1,(0.4
10,Coriandrum,,,,,,,,,
11,sativum L.,raw,1,91.1,0.6,0.6,0.5,0.9,2.3,3.0
12,,cook,1,79.3,1.9,1.9,1.6,4.0,6.4,5.3
13,Cucurbita,,,,,,,,,
14,ficifolia Bouche,raw,3,91.3,0.4,0.4,0.6,1.1,2.5,3.2
15,,,,(2.7),(2.7),0.1)(0.4,0.1)(0.4,0.4,1.3,0.6)
16,Dahlia,,,,,,,,,
17,imperialis Roezl.raw,imperialis Roezl.raw,3,89.4,0.5,0.5,0.7,1.1,3.9,3.6
18,,,,2.9,2.9,{0.3},0.3,0.2,1.2,1.3
19,,cook,2,87.8,0.6,0.6,1.0,1.6,4.9,3.6
20,,,,3.9),3.9),0.1,{0.1,0.6,1.0,2.0
21,Eryngium,,,,,,,,,
22,foetidum L.,raw,2,89.9,0.5,0.5,0.6,1.5,1.7,4.5
23,,,,2.1),0),0),{0.2},.5,0.9),.1
24,,cook,1,74.0,2.0,2.0,2.5,5.3,7.8,6.5
25,Mentha,,,,,,,,,
26,citrata Ehrh.,raw,1,93.7,0.2,0.2,0.6,0.7,1.8,2.0
27,,cook,1,86.2,1.0,1.0,1.2,2.3,4.8,3.3
28,Petroselinum,,,,,,,,,
29,crispum Nym,raw,1,88.7,0.8,0.8,0.4,1.3,2.2,4.7
30,,cook,1,85.3,1.0,1.0,1.2,2.2,4.9,3.9
31,Sechium,,,,,,,,,
32,edule Sw.,raw,4,91.8,0.6,0.6,0.4,1.1,3.0,2.1
33,,,,2.1),0.4,0.4,0.1,0.2),0.9),0.8)
34,,cook,1,92.9,0.2,0.2,0.4,0.9,2.8,2.4
35,Solanum,,,,,,,,,
36,americanum,Mill.raw,4,86.9,0.6,0.6,0.7,0.8,4.4,4.7
37,,,,2.3),0.2,0.2,0.3,0.3,0.7),1.0
38,,cook,3,87.5,0.7,0.7,0.9,1.4,3.9,3.8
39,,,,4.2),(0.6),(0.6),0.4,0.8,1.3),1.2
40,Tinantia,,,,,,,,,
41,erecta Jacq.,raw,2,91.0,0.4,0.4,0.7,0.9,2.5,3.4
42,,,,2.6),(0),(0),0.2,0.2,0.8),0.9)
43,Vigna sesquipedalis,,,,,,,,,
44,Fruwirth,raw,1,84.8,0.7,0.7,1.2,2.6,4.8,4.6
45,Xanthosoma violaceum,Xanthosoma violaceum,,,,,,,,
46,Schott.,raw,2,88.0,0.6,0.6,0.7,1.8,3.5,4.2
47,,,,1.1,1.1,0.4,0.1,0.1,0.1),1.2
