,0,1,2,3,4,5,6
0,Food,Moisture,IDF,SDFP,SDFS,Total DF,Fineli
1,Legumes,,,,,,
2,Broad bean,69,8.61  0.3,0.67  0.1,0.70 0.0,9.98  0.2,4.21
3,Common bean,88,3.630.1,0.34  0.0,<0.2,4.010.1,2.4*
4,Dried green pea,13,15.40.4,1.590.1,2.450.3,19.5  0.6,20.0*
5,Green Pea,72,5.99  0.0,1.27  0.1,0.210.0,7.47  0.0,3.1*
6,Sugar pea,90,2.000.1,0.23  0.0,<0.2,2.23  0.0,2.21
7,Seeds,,,,,,
8,"Chia seed, whole",7.0,33.2  2.1,1.54  0.3,1.750.2,36.3  2.2,-
9,"Hempseed, whole",7.1,30.2  0.0,4.14  0.2,0.710.1,35.0  0.3,27.62
10,"Hempseed, peeled",5.5,3.26  0.2,1.58  0.3,0.48 0.0,5.40  0.1,
11,"Linseed, whole",6.3,25.0  0.6,4.78  0.2,0.62  0.0,30.40.7,26.03
12,"Pine nut, peeled",1.4,16.0  0.7,1.46 0.0,0.77  0.0,5.50  0.0,3.71
13,"Poppy seed, whole",5.3,16.0  0.7,2.28  0.1,0.700.1,19.0  0.9,
14,"Pumpkin seed, peeled",5.8,5.93  1.0,1.94 0.1,1.400.0,9.201.0,6.01
15,"Sesame seed, whole",4.0,8.56  0.0,2.42  0.2,1.03  0.0,10.4  0.1,12.34
16,Sesame seed peeled,3.4,7.22  0.2,1.55  0.0,1.730.1,10.4  0.1,11.3*
17,"Sunflower seed, peeled",4.4,9.510.4,1.34  0.5,0.72 0.0,11.5 0.8,6.04
18,Vegetables,,,,,,
19,Carrot,88,1.760.1,0.61  0.0,<0.2,2.37  0.0,2.55
20,Coriander,93,1.85  0.3,0.46  0.1,<0.2,2.31  0.2,2.81
21,Horseradish,75,5.97  0.0,0.72  0.0,<0.2,6.69  0.0,7.56
22,Lamb's lettuce (corn salad),96,0.97  0.1,0.17  0.0,<0.2,1.15  0.1,1.84
23,Lettuce,95,1.440.0,0.16 0.0,<0.2,1.60  0.0,1.05
24,Peashoot,92,2.16  0.2,0.30  0.0,<0.2,2.46  0.2,1.6*
25,Radicchio,96,1.09  0.0,0.20  0.0,<0.2,1.29  0.0,1.17
26,Red onion,87,1.13  0.0,0.85  0.0,4.37  0.1,6.35  0.1,2.04
27,Romaine lettuce,96,1.24  0.1,0.17  0.0,<0.2,1.41 0.1,1.84
28,Rucola (salad rocket),94,1.76  0.0,0.30  0.0,<0.2,2.06  0.0,1.61
29,"Tomato (domestic,winter",94,1.110.1,0.18  0.0,<0.2,1.29  0.1,1.45
30,Tomato (imported),92,2.42  0.0,0.11  0.0,<0.2,2.53  0.0,1.45
31,White radish (daikon),95,1.21  0.0,0.09  0.0,<0.2,1.30  0.0,1.61
32,Fruits,,,,,,
33,"Apple (green),with skin",85,1.73  0.0,0.68  0.0,<0.2,2.41  0.0,1.55
34,"Apple (green), pealed",86,1.21  0.0,0.60  0.0,<0.2,1.81  0.0,1.88
35,"Apple (red), with skin",86,1.500.0,0.180.1,<0.2,1.680.1,1.55
36,"Apple (red,pealed",85,1.26  0.0,0.22  0.1,<0.2,1.48 0.1,1.88
37,"Banana, pealed",75,3.09  0.2,0.30  0.0,0.20 0.1,3.59  0.1,1.85
38,Blackcurrant,76,5.44  0.8,1.02 0.1,<0.2,6.46  0.8,5.85
39,Blueberry,85,4.21 0.1,0.25  0.1,<0.2,4.46  0.1,3.33
40,Cloudberry,85,5.44  0.3,0.30  0.0,<0.2,5.740.4,6.3*
41,Lingonberry,85,2.32  0.2,0.63  0.1,<0.2,2.95  0.2,2.63
42,Raspberry,87,3.92  0.2,0.32  0.1,<0.2,4.24  0.2,3.8*
43,Strawberry,89,2.44 0.3,0.28 0.1,<0.2,2.76  0.2,1.95
44,Mushrooms,,,,,,
45,Chanterelle,89,3.510.2,0.310.0,<0.2,3.82  0.2,3.24
46,Edible boletus,91,1.86  0.2,0.380.1,<0.2,2.24  0.1,3.0*
47,Funnel chanterelle,90,4.20  0.2,0.34  0.1,<0.2,4.54  0.2,3.2*
48,Northern milk-cap,95,2.43  0.3,0.180.0,<0.2,2.61  0.3,1.59
49,Other,,,,,,
50,Seaweed Nori,6,21.9  0.2,13.10.4,<0.2,35.0  0.2,44.46
