,0,1,2,3,4,5,6,7,8,9
0,Herb,Ca (mg),Cu (g),Fe(ug),Mg (mg),Mn (g),P(mg,K(mg),Na (mg),Zn (ug)
1,Dandelion leaf,5.150.07,21.501.00,31220,2.410.05,59.501.92,3.510.01,58.95+1.85,1.640.26,32.506.60
2,Echinacea herb,5.13+0.26,7.501.00,3014,3.980.10,11.501.00,3.250.08,43.15+2.80,1.190.32,14.000.00
3,Peppermint leaf,4.500.06,12.00  1.64,508,3.840.07,31.50+3.00,2.510.09,32.902.39,1.880.38,17.503.42
4,Red raspberry leaf,4.830.08,5.001.16,226,4.53+0.13,43.502.522.470.03,43.502.522.470.03,25.852.06,1.520.69,21.0012.9
5,Red clover leaf,8.930.26,10.00 1.64,5028,3.630.03,55.001.162.140.02,55.001.162.140.02,21.881.64,1.301.64,20.001.64
6,Chinese green tea,0.880.06,17.501.00,4810,1.25+0.07,439.0+19.762.09+0.10,439.0+19.762.09+0.10,19.102.09,1.160.33,32.501.00
7,Decaffinated green tea,0.770.05,16.50+1.00,466,1.250.07,585.626.401.89+0.04,585.626.401.89+0.04,19.352.41,1.74+0.20,23.501.00
8,Authentic green tea,0.530.02,8.50  1.00,386,0.910.04,456.610.761.440.03,456.610.761.440.03,15.631.83,0.920.33,21.50  1.00
9,European blue berry,3.060.07,6.000.00,286,2.410.04,511.63.00,0.75+0.01,6.890.58,1.380.41,16.503.78
10,eaf,,,,,,,,,
11,Siberian Ginseng root,0.440.04,2.501.00,10+0,0.200.20,5.001.16,0.250.01,0.680.23,0.720.30,4.000.00
