,0,1,2,3,4,5,6
0,,Mean exposure (g/kg bw day),Mean exposure (g/kg bw day),,,,
1,Elements,White,Other,Total,PTDI,% of PTDI,THQ*
2,,bread,bread,,,,
3,Al,19.0,6.77,25.8,143a,18.0,0.18
4,Cr,0.15,0.04,0.19,3.30b,5.75,0.06
5,Mn,42.0,11.4,53.4,140c,38.1,0.38
6,Co,0.02,0.01,0.30,8.60d,3.49,1.00
7,Ni,0.55,0.19,0.74,22.0e,3.36,0.02
8,Cu,6.70,1.68,8.39,16.7f,50.2,0.42
9,As,0.05,0.01,0.06,2.108,2.86,0.20
10,Cd,0.02,0.01,0.03,0.36h,8.33,0.03
11,Hg,<0.01,<0.01,<0.01,0.18i,0.22,<0.01
12,Pb,0.08,0.01,0.09,3.57j,2.52,0.02
13,,,,,,HI,2.31
