,0,1,2,3,4,5,6,7
0,,n,MeanSD,Median,Range,Lower quartile,Upper quartile,RSD rangea (%)
1,Zn,50,0.53  0.28,0.49,0.08-1.18,0.33,0.75,2.36.5
2,P,50,72.4  8.21,71.8,54.6-88.0,66.8,77.9,2.24.8
3,Mn,50,0.760.22,0.80,0.14-1.14,0.66,0.92,1.55.4
4,Fe,50,3.67 2.01,3.78,0.727.16,1.56,4.92,3.1-7.6
5,Mg,50,72.1  9.44,70.6,56.793.4,64.3,79.7,1.66.7
6,Cu,50,0.24 0.21,0.13,0.020.82,0.08,0.41,2.15.8
7,Ca,50,65.4  16.7,63.3,44.7-104,51.2,74.8,1.66.3
8,Al,50,1.870.62,1.99,0.633.12,1.17,2.43,3.57.6
9,Sr,50,0.680.16,0.65,0.351.04,0.53,0.78,1.35.6
10,Ba,50,0.04 0.02,0.04,0.010.08,0.03,0.05,1.95.4
11,Na,50,24.5  12.5,20.1,9.5559.1,16.6,28.0,2.06.8
12,K,50,747 130,732,470-1014,658,868,1.26.2
