,0,1,2,3,4,5,6,7,8,9
0,Metals,PTWI,Children,,Teenagers,,Adults,,Elders,
1,,,EWI,HQ,EWI,HQ,EWI,HQ,EWI,HQ
2,Hg,44,1.96,2.84,1.19,1.67,0.77,1.15,0.70,0.98
3,Cd,44,0.49,0.07,0.28,0.04,0.21,0.03,0.14,0.02
4,Pb,25c,0.84,<0.01,0.49,<0.01,0.35,<0.01,0.35,<0.01
5,V,NE,0.77,0.02,0.49,0.01,0.35,0.01,0.28,0.01
6,Ni,35d,3.29,0.04,1.89,0.03,1.33,0.02,1.12,0.02
7,Co,NE,0.91,0.43,0.56,0.25,0.42,0.18,0.35,0.15
8,Cr,300e,1.33,0.06,0.77,0.04,0.56,0.03,0.49,0.02
9,Cu,3500f,1.89,0.01,4.06,0.02,2.80,0.01,2.38,0.01
10,Zn,7000f,57.75,0.03,33.95,0.02,23.31,0.01,19.88,0.01
11,HI,-,-,3.50,-,2.08,-,1.44,-,1.22
