,0,1,2,3,4,5,6,7,8,9,10,11
0,Age (years),,,,Average consumption,Average consumption,Average consumption,,,,,Consumers only
1,,All subjects,1-2,36,7-12,13-19,2029,3049,5064,>65,90th percentile,95th percentile
2,Food categories,,,,,,,,,,,
3,Dried shredded pumpkin,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,Starch syrup,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
5,Taffy,0.02,0.00,0..01,0.02,0.03,0.02,0.02,0.01,0.01,0.11,0.20
6,Wine,0.02,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,13.7,22.9
7,Orange juice,0.02,0.04,0.04,0.02,0.03,0.04,0.02,0.01,0.00,1.68,2.04
8,Dried fruit,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
9,Konjaka,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.047,0.047
10,Shrimp,0.02,0.00,0.00,0.01,0.02,0.02,0.02,0.02,0.01,0.68,1.12
11,Sugar,0.03,0.00,0.01,0.01,0.02,0.03,0.04,0.02,0.01,0.09,0.12
12,Vinegar,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05
13,Seasoned squid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.30
14,Dried file fish,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.37,0.49
15,Dried Alaska pollack,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.30,0.50
16,Dried cod,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04
17,Peanut,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.37,0.67
18,Almond,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
19,Walnut,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03
20,Bakha-sattangb,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.57
21,G unbbang,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.02,2.30,2.87
22,Soup,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,1.26
23,Processed cheese,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.54,0.80
24,Strawberry jam,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.42
25,Apple jam,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04
26,Apricot jam,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61,1.71
27,Chewing gum,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.19
28,Salt,0.03,0.01,0.02,0.02,0.02,0.03,0.04,0.03,0.02,0.08,0.11
29,Cocoa product,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.82,2.82
30,Popcorn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.75
31,Starch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.61
32,Flour,0.03,0.01,0.03,0.04,0.04,0.04,0.03,0.02,0.02,0.38,0.62
33,Total,,,,,,,,,,,
34,mg person-' day-1,0.20,0.10,0.15,0.17,0.21,0.24,0.24,0.19,0.11,29.0,41.7
35,mg kg- of body weight day-1,0.0036,0.0081,0.0082,0.0052,0.0037,0.0040,0.0039,0.0030,0.0019,0.53,0.76
36,% ADId,0.51,1.16,1.17,0.74,0.53,0.57,0.56,0.43,0.27,75.7,108.6
