,0,1,2,3,4
0,Retention,,G.C. peak area as % total,G.C. peak area as % total,
1,Time,Identity,,,
2,(min),,Minced Mix,Heated,Finished Product
3,076,Acetaldehyde,2.8+0.06,8.10.06,16.10.09
4,0.94,Propanal,14.40.31,18.20.22,40.50.85
5,1.21,Propanone,2.80.05,7.80.06,18.4+0.38
6,1.55,Butanal,7.00.03,1.50.02,2.60.01
7,2.00,2-Butanone,b,,
8,2.38,Benzaldehyde,1.50.02,0.70.01,2.20.13
9,2.80,2-Pentanone,0.50.00,0.20.00,1.5+0.03
10,4.45,Pentanal,0.30.01,0.40.02,0.70.01
11,5.42,Hexanal,64.60.83,56.90.42,5.60.03
12,7.70,Octanal,0.3+0.00,TrC,
13,9.97,Heptanal,Tr,0.90.03,0.25+0.00
14,16.05,Cyclohexanone,1.60.04,0.30.01,0.440.01
