,0,1,2,3,4,5,6,7,8,9,10
0,100 g-1,"treatments,mM",Harvest,20,40,60,80,100,120,140,Mean
1,,,,0.48 0.03,0.45,0.46,0.41,0.39,0.35,0.34,0.41 0.06
2,,,,a-e,0.03 a-f, 0.02 a-e,0.03 a-f, 0.04 a-f,0.04 c-f,0.04 def,AB
3,,1.2,0.53,0.510.02,0.48,0.49,0.45,0.42,0.38,0.37,0.44 0.06
4,,, 0.04,ab,0.02 a-d,0.02 abc,0.02a-f,0.01 a-f,0.02 b-f,0.02 b-f,A
5,,,a**,,,,,,,,
6,,1.6,,0.49 0.03,0.49,0.47,0.43,0.43,0.40,0.38,0.44
7,,,,abc,0.01 abc,0.03 a-e,0.03 a-f,0.04 a-f,0.02 a-f,0.01 a-f,0.05A
8,,2,,0.51  0.03,0.51,0.49,0.45,0.44,0.42,0.40,0.46
9,,,,ab,0.01 ab,0.02 abc, 0.02 a-f, 0.04 a-f, 0.02 a-f, 0.01 a-f,0.05 A
10,,Mean,,0.48,0.46,0.46,0.42,0.41,0.36,0.36,
11,,,, 0.04 A* *,0.04 AB,0.03 AB,0.03 BC,0.04CD,0.04 DE, 0.04 E,
12,Vanilic acid,Control,,0.27  0.02,0.31,0.38,0.30,0.30,0.28,0.14,0.28
13,,,,a-e,0.03 abc,0.03 a, 0.03 a-d, 0.02 a-d, 0.02 a-e, 0.02 e,0.08 A*
14,,0.4,,0.23  0.03,0.25,0.30,0.24,0.23,0.21,0.16,0.23
15,,,,b-e, 0.03 a-e, 0.04 a-d, 0.03 a-e, 0.03 a-e,0.02 b-e,0.01 de,0.05 AB
16,,0.8,,0.24 0.02,0.27,0.32,0.26,0.24,0.22,0.16,0.24  0.05
17,,,,a-e, 0.02 a-e,0.03 ab, 0.02 a-e, 0.02 a-e,0.01 b-e,0.01 cde,AB
18,,1.2,0.22,0.240.04,0.26,0.31,0.26,0.24,0.22,0.16,0.24  0.6
19,,, 0.02 b-,a-e, 0.04 a-e,0.05 abc,0.04 a-e, 0.04 a-e,0.03 b-e,0.02 cde,AB
20,,,e**,,,,,,,,
21,,1.6,,0.230.01,0.23,0.28,0.23,0.22,0.19,0.14,0.22  0.05
22,,,,b-e, 0.03 a-e,0.03 a-e,0.02 b-e,0.03 b-e,0.03 b-e, 0.02 e,B
23,,2,,0.23  0.03,0.24,0.28,0.23,0.22,0.20,0.14,0.22  0.05
24,,,,a-e,0.01 a-e,0.02 a-e,0.01 a-e,0.02 b-e,0.01 b-e,0.01 e,B
25,,Mean,,0.24  0.03,0.26,0.31,0.25,0.24,0.22,0.15,
26,,,,B**,0.04 B,0.05 A,0.04 B,0.04 B,0.04 B,0.02 C,
27,Syringic acid,Control,,0.01c-g,0.12,0.09,0.07,0.05,0.03,0.00,0.07 0.04
28,,,,0.01c-g,0.01 gh,0.00 hi, 0.00 i-l,0.00 1-,0.00,0.00 p,Ans
29,,,,,,,,,mno,,
30,,0.4,,0.16 0.01,0.14,0.12,0.09,0.06,0.04,0.00,0.09
31,,,,a-d,0.00c-g,0.00 gh,0.00 ijk,0.001-o,0.00 1-, 0.00 p,0.05A
32,,0.8,,0.17  0.02,0.15,0.12,0.09,0.06,0.04,0.03,0.09
33,,,,abc,0.01 b-f,0.01 fg,0.01 ij,0.00 k-n,0.00 1-o,0.00 ,0.05A
34,,1.2,0.18,0.160.01,0.15,0.13,0.09,0.06,0.05,0.03,0.09
35,,, 0.01,abc, 0.00 a-e,0.00 efg,0.00 hi,0.00 jkl,0.00 1-,0.00 no,0.05A
36,,,a**,,,,,,,,
37,,1.6,,0.17  0.01,0.15,0.13,0.09,0.06,0.05,0.03,0.10
38,,,,abc, 0.00 a-e,0.00 efg,0.00 hi,0.00 j-m,0.00 1-,0.00 no,0.05A
39,,2,,0.17  0.00,0.16,0.13,0.09,0.06,0.05,0.03,0.10
40,,,,ab,0.00 a-d, 0.00 d-g,0.00 hi,0.00 jkl,0.00 1-0, 0.00 no,0.05A
41,,Mean,,0.16,0.14,0.12,0.09,0.06,0.04,0.02,
42,,,,0.01A**,0.01B,0.01 C,0.01 D,0.01 E,0.01F,0.02 G,
43,Ferulic acid,Control,,0.14  0.01,0.12,0.10,0.09,0.07,0.04,0.03,0.08  0.04
44,,,,b-i,0.00 d-n,0.01 h-t,0.01 k-u,0.01 o-v,0.01 uv,0.00v,B*
45,,0.4,,0.15 0.01,0.13,0.12,0.11,0.09,0.06,0.05,0.10  0.03
46,,,,b-h,0.00c-k, 0.00 e-p, 0.00 f-s,0.00 j-u,0.00 q-v,0.00 tuv,AB
47,,0.8,,0.18  0.02,0.16,0.14,0.13,0.11,0.08,0.06,0.12  0.04
48,,,,abc,0.01 a-e,0.01 b-i,0.01c-l, 0.01 f-r, 0.01 m-v,0.01 r-v,AB
49,,1.2,0.21,0.19  0.02,0.17,0.15,0.14,0.11,0.08,0.06,0.13
50,,,0.01,ab, 0.01 a-d,0.01 b-g,0.01 b-j,0.01 e-p,0.01 1-u,0.01 q-v,0.04 A
51,,,a**,,,,,,,,
52,,1.6,,0.17 0.01,0.16,0.14,0.13,0.10,0.07,0.06,0.12 0.04
53,,,,a-d,0.01 b-f,0.01 b-j,0.01c-m,0.01 g-s,0.00 n-v,0.00 s-v,AB
54,,2,,0.15 0.01,0.14,0.12,0.11,0.09,0.07,0.05,0.10  0.04
55,,,,b-g,0.01 b-j, 0.01 e-o, 0.01 e-q,0.01 i-t,0.00 p-v,0.00 tuv,AB
56,,Mean,,0.16,0.15,0.13,0.12,0.10,0.07,0.05,
57,,,,0.02A**,0.02 AB,0.02 BC,0.02 CD,0.02 D,0.02 E,0.01E,
58,o-Coumaric acid,Control,,0.17,0.14,0.11,0.10,0.08,0.07,0.06,0.10
59,,,, 0.01 f-k,0.00 j-p,0.01n-t,0.01 o-u,0.01 s-v,0.01 uv,0.00v,0.04 C**
60,,0.4,,0.19,0.16,0.14,0.13,0.10,0.09,0.07,0.12 0.04
61,,,,0.01c-h,0.00 g-, 0.00 j-p,0.01 1-r, 0.00 p-v,0.01 r-v,0.00 tuv,BC
62,,,,,m,,,,,,
63,,0.8,,0.20  0.01,0.19,0.17,0.15,0.12,0.10,0.09,0.14  0.04
64,,,,b-g,0.00c-h,0.01 f-1,0.01 h-n,0.01 m-s,0.01 o-u,0.00 r-v,ABC
65,,1.2,0.24,0.21  0.01,0.21,0.18,0.16,0.13,0.11,0.10,0.16  0.05
66,,, 0.01,a-e,0.00 a-f,0.01 d-i,0.01 g-l,0.01 k-q,0.01 n-t, 0.00 q-v,AB
67,,,a**,,,,,,,,
68,,1.6,,0.240.01,0.22,0.19,0.17,0.14,0.12,0.10,0.17  0.05
69,,,,a,0.00 abc,0.00 b-g,0.00 e-j,0.00 j-o,0.00 m-s, 0.00 o-u,AB
70,,2,,0.23  0.01,0.22,0.19,0.17,0.14,0.13,0.11,0.17
71,,,,ab,0.01 a-d,0.00 b-g,0.00 e-j,0.01 i-n,0.01 k-q,0.01 n-u, 0.04 A
72,,Mean,,0.20,0.19,0.16,0.15,0.12,0.10,0.09,
73,,,,0.03A**,0.03 AB,0.03 BC,0.03 CD,0.02 DE,0.02 E, 0.02 E,
