,0,1,2,3,4,5,6
0,Variables,,Classification,Classification,Function,,
1,(xi),RIOJA,LA MANCHA,TIERRA,TIERRA,UTIEL,JUMILLA
2,,,,DE BARROS,DE BARROS,REGUENA,
3,Tonal ity,329.80,386.16,439.49,439.49,333.18,479.12
4,Dp-3glu,13.89,1.80,,39.06,-0.28,-2.96
5,Cy-3glu,-0.70,35.95,,39.06,8.87,71.54
6,Pn-3g1u,-10.53,-8.28,-13.31,-13.31,7.81,-3.03
7,Pt,34.89,-3.82,-25.42,-25.42,22.72,-3.03
8,Cy3(6acet)glu,-13.10,-7.98,-22.74,-22.74,-1.47,13.50
9,MV,95.43,70.97,,93.39,29.53,43.46
10,Mv3(6acetglu,8.51,5.66,,10.54,0.25,2.02
11,Dp3(6acetglu,-17.87,-2.27,,-3.30,-17.81,-0.34
12,Pn3(6pcoum)glu,-1.31,13.86,,4.72,-8.27,5.72
13,aoj,-176.34,-186.61,-233.70,-233.70,-140.80,-223.84
