,0,1,2,3,4,5,6,7,8,9,10
0,Fatty acid,,,,Thermal dehulling,,,,,,Commercial
1,,QP,QR,QI,QP,QR,QI,QP,QR,QI,
2,C14,n.q.,7.6  0.9,10.7  1.2,n.q.,8.2  1.0,8.7  0.9,n.q.,8.6  0.6A,9.2  0.2A,14.0  1.5B
3,C15,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,5.2  0.5
4,C16,890.7 ,791.3 ,1103.4 ,848.4 ,802.5 ,996.6 ,822.1 ,818.1,1040.8 ,2479.3 
5,,4.gab,3.5a,120.8b,7.7ab,69.9ab,65.1abc,5.6abcA,108.3abA,1.6bcA,104.9B
6,C16:1 c9,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,6.3  0.4
7,C17i,10.9  0.1b,11.5  1.4b,9.9  1.0b,11.8  0.9b,10.2  0.6b,6.8  0.5a,10.6  0.3bB,10.01 ,6.7  0.1aA,12.9  1.6B
8,,,,,,,,,0.1gbB,,
9,C17,5.60.1,5.2  0.4,8.3 0.9,n.q.,5.20.6,7.00.3,5.4  0.2B,4.4  0.1A,7.8  0.3c,17.0  0.2b
10,C17:1 c10,6.3  0.2,n.q.,7.1  0.8,n.q.,n.q.,6.80.3,4.3  0.3A,n.q.,7.87 ,7.8  0.8B
11,,,,,,,,,,0.49B,
12,C18,129.5 ,96.21.3,154.1 ,112.7 ,97.44.0a,138.7 ,108.3,103.7 ,149.7 ,907.8  92.3B
13,,1.0bcd,,16.2d,0.gabc,,6.4cd,2.5abA,12.2abA,6.0cA,
14,C18:1 t6-t9,97.2 ,69.5  8.2a,117.0,86.5 ,75.9  8.gab,105.7,68.5  7.1aA,76.8  7.gabA,107.4,187.7  20.3B
15,,2.3abcd,,8.9b,0.5abc,,0.5bcd,,,13.3cdA,
16,C18:1 t10,33.6  0.7ab,32.7 ,35.4  4.ob,34.5 ,33.6  3.5ab,30.1  2.2ab,24.8  1.9aA,27.6  1.2abA,29.1 ,46.2  4.3B
17,,,3.2ab,,0.7ab,,,,,3.3abA,
18,C18:1 t11,18.9  1.1,16.3  0.5,13.80.0,19.1  1.1,16.0  0.2,11.7  1.0,13.30.2,170.0.7,n.q.,n.q.
19,C18:1 t12,8.95  0.96,n.q.,n.q.,7.9  0.3,n.q.,n.q.,5.5  0.6,n.q.,n.q.,n.q.
20,C18:1 c9,3271.2 ,2050.7 ,4651.5,2910.3 ,2165.7 ,4232.7 ,2914.7 ,2205.1 ,4509.6 ,12240.2 
21,,34.5b,53.3a,499.8c,36.6ab,212.6a,297.9c,14.5abA,260.9aA,4.7cB,587.0C
22,C18:1 t15,77.3  1.7ab,72.3 ,70.0  8.3ab,74.4 ,72.6  5.0ab,65.8  5.6a,73.9 ,85.9  8.3bB,66.0  1.9aA,183.7  0.4c
23,,,1.4ab,,0.1ab,,,1.7abAB,,,
24,C18:1 c11,7.9  0.5bed,5.8  0.6ab,8.2  0.6cd,9.0  0.5d,5.4 0.5a,6.4  0.4abc,5.7  0.3aA,6.1 0.7abcA,6.90,7.4  0.8A
25,,,,,,,,,,0.gabcdA,
26,C18:1 c12,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.,n.q.
27,C18:1 c13,6.6  0.3,n.q.,n.q.,7.0  0.3,n.q.,n.q.,5.1  0.5A,n.q.,n.q.,5.8  0.4A
