,0,1,2,3,4
0,peak,peak,phenolic compound,IBRM,RID
1,,,,(%),(%)
2,anthocyanins,anthocyanins,,,
3,1,,cyanidin-3-O-glucoside,1.80.7,1.10.1
4,2,,cyanidin-3-O-xyloside,1.70.7,0.80.5
5,3,,cyanidin-3-O-(6-0-,2.80.9,3.00.9
6,,,malonylglucoside),,
7,4,,"cyanidin-3-O--(6""-(3-",3.20.8,4.00.9
8,,,hydroxy-3-methylglutaryl)-,,
9,,,glucoside,,
10,,total anthocyaninsa,,1.90.7,1.40.8
11,ellagitannins,ellagitannins,,,
12,5,,lambertianin C,1.00.1,5.00.4
13,6,,lambertianin A,0.50.1,2.00.4
14,free ellagic acid,free ellagic acid,,,
15,7,,ellagic acid,14.90.9,74.90.9
16,total phenolic,total phenolic,,2.2  0.7,4.70.5
17,,compoundsb,,,
