,0,1,2,3
0,Fatty acid,Fore quarter,Hind quarter,Mean
1,14:0,2.37,2.40,2.37
2,14:1,1.70,3.47,2.59
3,16:0,18.94,17.80,18.37
4,16:1,2.75,2.38,2.56
5,17:0,1.97,1.79,1.88
6,17:1,1.02,2.87,1.95
7,18:0,13.17,12.42,12.8
8,18:1,27.44,24.13,25.79
9,18:2,10.28,12.05,11.17
10,18:3,2.01,2.10,2.06
11,18:4,0.86,0.82,0.84
12,20:4,2.95,3.60,3.28
13,20:5,2.43,1.34,1.89
14,22:1,2.63,2.59,2.6
15,22:4,1.28,1.54,1.41
16,22:5,2.43,1.34,1.06
17,22:6,1.19,1.42,1.31
18,Total SFA,36.45,36.34,35.42
19,Total MUFA,35.89,35.72,35.49
20,Total PUFA,22.58,24.50,23.02
21,S:M:P,1:1:0.6,1:1:0.7,1:1:0.6
