,0,1,2,3,4,5,6,7,8,9,10
0,,Organic baby foodsb,Organic baby foodsb,,,,,,,,
1,,,A,,B,,,C,,D,
2,Composition (per 100 g),,,,,,,,,,
3,Energy (kcal),66,66,,63,,,68,,69,
4,Protein (g),2.8,2.8,,3.3,,,9.5,,0.6,
5,Carbohydrate (g),6.9,6.9,,8.2,,,9.5,,15.9,
6,Fat(g),2.9,2.9,,1.9,,,1.7,,0.3,
7,Fiber(g,1.6,1.6,,2.6,,,2.6,,1.1,
8,Ingredientsa,"Vegetables 44%(carrots, peas,",,"Vegetables 44%(carrots, peas,","Potatoes29%peas(15%,to-","Potatoes29%peas(15%,to-",,"Potatoes15%,rice,peas15%",,"Fruits 95%,apples (42%,apple","Fruits 95%,apples (42%,apple"
9,,"tomatoes,onions),water,cooked",,"tomatoes,onions),water,cooked","matoes (14%), chicken (9%), rice,","matoes (14%), chicken (9%), rice,",,"chicken11%water,apples",,"juice,blueberries(17%,ground","juice,blueberries(17%,ground"
10,,"rice22%), chicken8.4%, Sun-",,"rice22%), chicken8.4%, Sun-","maize oil,yeast extract","maize oil,yeast extract",,"(10%, green beans 8%, onions,",,"rice,ascorbic acid","rice,ascorbic acid"
11,,flower oil,flower oil,,,,,"apple juice6%,maize oil,yeast",,,
12,,,,,,,,extract,,,
13,,Non-organic baby foods,,,,,,,,,
14,,,E,F,,G,,,H,,1
15,Composition (per 100 g),,,,,,,,,,
16,Energy (kcal),62,62,60,,69,,,60,,67
17,Protein (g),3.3,3.3,2.4,,3.3,,,0.4,,1.0
18,Carbohydrate (g),6.5,6.5,7.0,,9.0,,,13.8,,13.7
19,Fat(g),2.5,2.5,2.5,,2.2,,,0.3,,0.9
20,Fiber(g),1.0,1.0,0.9,,2.5,,,2.0,,1.0
21,Ingredients,"Water,vegetables(39%",,"Vegetables 43%,carrots,","Vegetables 43%,carrots,","Vegetables (67%,potatoes,","Vegetables (67%,potatoes,","Vegetables (67%,potatoes,",,"Apples,strawberry7%,",Fruit 40%golden deli-
22,,"parsnips, potatoes, peas,",,"parsnips, potatoes, swede,","parsnips, potatoes, swede,","peas,","carrot,",tomato,raspberry7%,concen-,"cious apples, blueberries"
23,,"swede, carrots,chicken",,"broccoli,water, chicken","broccoli,water, chicken","sweetcorn,water, chick-","sweetcorn,water, chick-","sweetcorn,water, chick-",,"trated apple juice, blue-","5%, raspberries 5%, white"
24,,"10%,cornflour,vegetable",,"8%, cornflour,vegetable","8%, cornflour,vegetable","en10%,cornflour, corn","en10%,cornflour, corn","en10%,cornflour, corn","berries (4%,",,"grape juice,yoghurt 20%"
25,,"oil, yeast extract, flavour-",,"oil, yeast extract, flavour-","oil, yeast extract, flavour-",oil,,,vitamin C,,"cornflour, water, ground"
26,,"ings, iron sulphate","ings, iron sulphate","ings, iron sulphate","ings, iron sulphate",,,,,,"rice,vitamin c"
