,0,1,2,3,4
0,Amino acid (AA),mg/100 g FW,mg/g,WHO/,aRhynchophorus
1,,,protein(A),FAO/UNU,phoenicis IAA score
2,,,,(2007),(A/B)
3,,,,mg/g,
4,,,,protein,
5,,,,(B),
6,NIAA,,,,
7,arginine,38461,47  6,,
8,proline,50537,623,,
9,aspartic acid,71621,884,,
10,serine,37924,463,,
11,glutamic acid,114245,14010,,
12,glycine,38812,483,,
13,alanine,53232,655,,
14,Total DAA,404677,49518,,
15,valine,577229,7129,39,1.81
16,isoleucine,42457,527,30,1.73
17,leucine,60774,7410,59,1.26
18,histidine,22118,273,15,1.81
19,lysine,56025,694,45,1.52
20,tryptophan,28626,353,6,5.84
21,threonine,42543,525,23,2.26
22,tyrosine,831210,10226,,
23,phenylalanine,33029,404,30,1.35
24,Aromatic AA,1161238,14230,,
25,methionine,3989,492,16,3.05
26,cysteine,26522,323,6,5.40
27,Sulfur AA,66326,814,,
28,Total IAA,4925352,60351,269,2.24
