,0,1,2,3,4,5,6,7,8
0,storage period in week/,quality attributes,,,,,,,
1,room,,,,,,,,
2,,pH,salt (%),L*,Ca (mg/kg),Zn (mg/kg),Fe (mg/kg),Cd (mg/kg),Mg (mg/kg)
3,0,"5.64  0.02a,b","5.32  0.06a,d",49.27  0.76a,2201 3.27a,28.3  0.93a,33.0  0.33a,"4.95  0.34a,c","547  5.5a,c"
4,1A,"5.79  0.02a,x","5.14  0.06a,x","47.03 1.5a,d,e,f,x",2031955ax,"25.6  0.56b,x","34.0 0.31a,x","6.01  0.27a,b,x","533  3.67a,x"
5,1M,"5.62  0.02a,b,y","5.53  0.19a,b,y","43.00  1.23b,y","1956 14.6b,x","25.0  7.81a,x","20.3  0.73b,y","3.33  0.58b,y","498  8.53b,y"
6,2A,"5.69  0.02a,b,x","6.12  0.03b,x",40.23  0.47b,1787  19.5a,"24.7 1.04b,x","32.2  0.72a,b","6.24  0.1a,b","499  1.25b,"
7,2M,"5.61  0.02a,b,x","5.75  0.03b,y",38.67 1.32,"2103  98.4a,c,e","26.5  1.12a,x","31.5  1.27a,c","4.67  0.58a,b","520  2.07a,b"
8,3A,"5.69  0.01a,b,x",5.38  0.06acx,43.63 0.45c,2169  15.4a,"25.3  0.3b,x",33.0  0.06a,6.41  0.16b,"554  1.39c,d"
9,3M,"5.500.01b,x","5.53  0.03a,b,x",44.57  0.59b,1965  15.6b.c,"25.0  0.61a,x",29.4  1.41c,5.67  0.58a,564  4.92a
10,4A,"5.63  0.02a,b,x","5.65  0.09c,e,x","44.77  1c,d",1924  15.9a,"26.3  0.56a,b,x",32.8  0.64a,"5.89  0.64a,b","501 2.36b,"
11,4M,"5.63  0.01a,b","5.61  0.06a,b,x",43.17  1.8b,3003  12.3d,"25.0  1.59a,x",33.1  0.23a,6.00  0a,"521  2.43a,b"
12,5A,"5.730.11a,b,x","5.57  0.12c,d,e,x","44.13  0.86c,e",2105  96.5a,"24.2  0.36b,x","29.6  0.87b,c","5.32  0.09a,b",504  6.98b
13,5M,"5.57  0.06a,b,y","5.42  0.09a,b,x","45.27  0.74a,b","1996  7.36b,e","26.3  0.23a,x","31.3  0.39a,c","5.00  0a,c","514  2.64b,c"
14,6A,"5.61  0.01b,x",5.76  0.09ex,"44.63  0.76c,f",1931  63.1a,24.6  0.13b,28.9  1.29c,"5.89  0.56a,b",564  4.92d
15,6M,"5.60  0.07a,b,x","5.46  0.13a,b,y","42.67  0.78b,c",1956  12.2b,"24.5  0.57a,x",20.5  0.59b,4.00obc,"485  30.9b,"
