,0,1,2,3
0,,,Protein,Fat
1,LENTIL,,,
2,Brand 1,Batch 1,21.70.14,2.640.12
3,,Batch 2,22.30.06,1.010.05
4,,Batch 3,20.60.01,0.770.02
5,Brand 2,Batch 1,24.40.07,1.100.06
6,,Batch 2,29.30.09,1.060.07
7,,Batch 3,25.40.11,1.620.15
8,Brand 3,Batch 1,26.40.03,1.420.06
9,,Batch 2,25.90.08,1.340.09
10,,Batch 3,25.90.04,1.220.06
11,Average value,,24.62.7,1.350.54
12,CHICKPEA,,,
13,Brand 1,Batch 1,20.50.09,3.440.05
14,,Batch 2,21.50.03,4.070.19
15,,Batch 3,22.40.02,1.120.05
16,Brand 2,Batch 1,21.20.06,3.27  0.14
17,,Batch 2,20.40.01,3.460.20
18,,Batch 3,18.30.04,3.130.03
19,Brand 3,Batch 1,25.2 0.02,2.080.10
20,,Batch 2,22.10.05,2.200.03
21,,Batch 3,23.4 0.03,2.12  0.20
22,Average value,,21.72.0,2.770.93
23,BEAN,,,
24,Brand 1,Batch 1,24.80.04,1.330.02
25,,Batch 2,23.40.06,1.230.09
26,,Batch 3,21.40.03,0.860.14
27,Brand 2,Batch 1,24.60.05,0.800.02
28,,Batch 2,23.60.06,0.690.03
29,,Batch 3,25.60.06,0.760.08
30,Brand 3,Batch 1,26.00.07,1.010.08
31,,Batch 2,24.90.06,1.070.11
32,,Batch 3,26.7  0.04,1.560.17
33,Average value,,24.61.6,1.030.29
