,0,1,2,3,4,5,6,7,8,9,10
0,Element,,Recovery,,,Replication,Replication,,NBS,Bovine,Liver 1577a
1,,Spiked,ZRecovery,ZRecovery,Mean,,S.D.,C.V.Z,Certified Value,Certified Value,Found S.D.
2,,9/g,9/g,S.D.b,ug/g,,,,,g/g,ug/g
3,A1,30,,928.8,1.3,0.03,0.03,2.21,,,
4,Ca,50,,975.9,620,14,,2.25,,1207,1185
5,Ca,0.5,1003.3,1003.3,0.08,0.008,0.008,9.67,0.440.06,0.440.06,0.440.014
6,Co,30,1009.9,1009.9,0.04,0.004,0.004,9.17,0.210.05,0.210.05,0.22+0.036
7,Cr,30,,1123.6,0.03,0.003,0.003,7.97,,,
8,Cu,30,1051.3,1051.3,0.10,0.002,0.002,1.97,,1587,154.17.45
9,Fe,30,,994.5,6.9,0.02,0.02,0.28,,19420,191.311.1
10,Hg,0.2,0.2,993.1,0.1,0.01,0.01,5.47,0.0040.002,0.0040.002,0.0050.002
11,K,250,1036.7,1036.7,4200,140,,3.27,0.9960.007,0.9960.007,1.0290.107
12,Li,30,1011.0,1011.0,11.1,0.45,0.45,4.07,,,
13,Mg,100,106+3.1,106+3.1,547,6.3,6.3,1.15,,600+15,607+12
14,Mn,30,1001.4,1001.4,0.07,0.001,0.001,1.55,,9.90.8,9.980.017
15,Mo,30,,995.8,0.33,0.005,0.005,1.60,,3.50.5,3.2+0.7
16,Na,100,,992.7,207,6.5,6.5,3.13,0.2430.013,0.2430.013,0.246+0.031
17,Ni,30,,953.9,0.14,0.005,0.005,3.21,,,
18,P,500,,1086.9,3200,150,,4.53,1.110.04,1.110.04,1.200.10
19,Pb,1.0,1.0,951.7,0.12,0.008,0.008,6.51,0.1350.015,0.1350.015,0.157+0.027
20,Sn,50,,898.8,ND,,,,,,
21,Sr,50,,974.6,ND,,,,0.1380.003,0.1380.003,0.1460.015
22,Zn,50,,1033.0,5.9,0.06,0.06,1.03,,1238,127.59.5
