,0,1,2,3,4
0,ooms enriched with,,,"Jeong,Y.","Jeong,"
1,"Food Sci.Technol.54,421-425",, immunomodulating activities of endo-biopolymers obtained from a subm,,
2,"ka, M., Mleczek, M., Siwulski, M., Niedzielski, P., Kozak, L., 2015. The effect of",,"culture of Pleurotus eryngii.Food Sci.Biotechnol.19,399-404",,"culture of Pleurotus eryngii.Food Sci.Biotechnol.19,399-404"
3,elenium on phenolics and flavonoids in selected edible white rot fungi.LWT,,"Jesenak,M., Majtan, J., Rennerova,Z.,Kyselovic,J.,Banovcin,P.,Hrubisko,M.",,
4,,,Immunomodulatory effect of pleuran(B-glucan from Pleurotus ostreatus,,
5,"nfari,T.,Yaraee,R.,Farahnejad,Z.,Rahmati,B.,Hakimzadeh,H.,2010",,children with recurrent respiratory tract infections.Int.Immunopharmac,,
6,acrophages activation and nitric oxide alterations in mice treated with,,395-399.,395-399.,395-399.
7,"eurotus florida.Immunopharmacol.Immunotoxicol.31,47-50",,"Jo,E.K.,Heo,D.J., Kim, J.H., LeeY.H., Ju,Y.C., Lee,S.C.,2013.The effects of subc",,
8,"rez, M., Marin, F.R., Reglero, G., Soler-Rivas, C., 2013. Study on the 3-hydroxy-",,water treatment on antioxidant activity of golden oyster mushroom.Fo,,
9,"rez, M., Marin, F.R., Reglero, G., Soler-Rivas, C., 2013. Study on the 3-hydroxy-",,"Bioprocess Technol.6,2555-2561","Bioprocess Technol.6,2555-2561","Bioprocess Technol.6,2555-2561"
10,traction of bioactive fractions using pressurised solvent technologies. J. Sci.,,physicochemical and biological properties of Pleurotus eryngii polysaccha,,
11,"od Agric.93,2789-2796.","od Agric.93,2789-2796.","Food Hydrocolloid 25,291-295.","Food Hydrocolloid 25,291-295.","Food Hydrocolloid 25,291-295."
12,"mirezA., Pavo-CaballeroC., BaezaE., Baenas,N., Garcia-VigueraC., MarinF.",,"Kagimura, F.Y., Cunha, M.A., Barbosa, A.M., Dekker, R.F.H., Malfatti, R.C.M., 2",,
13,"Soler-Rivas, C., 2016. Mushrooms do not contain flavonoids. J.Funct. Foods",,Biological activities of derivatized D-glucans: a review. Int.J. Biol.Macrom,,
14,,1-13,588-598.,588-598.,588-598.
15,"vekar, S.S., Rokade, S.A., Ranveer, R.C., Ghosh, J.S., Kalyani, D.C., Sahoo, A.K..",,"Kanagasabapathy, G., Malek, S.N., Kuppusamy, U.R., Vikineswary, S., 2011. Che",,
16,"ntibacterial properties of Pleurotus sajor-caju. J. Food Sci. Technol. 51, 1483",,composition and antioxidant properties of extracts of fresh fruiting bod,,
17,"ntibacterial properties of Pleurotus sajor-caju. J. Food Sci. Technol. 51, 1483",,"Pleurotus sajor-caju (Fr.) singer. J. Agric. Food Chem. 59, 2618-2626.",,
18,,,"Kanagasabapathy, G., Kuppusamy, U.R., Malek, S.N.A., Abdulla, M.A.,Chua, K",,
19,".. Peralta, R.M., Bracht, A., Ferreira, C.F.R., et al., 2015. Bioactive formulations",,"Sabaratnam, V., 2012. Glucan-rich polysaccharides from Pleurotus sajor-",,
20,epared from fruiting bodies and submerged culture mycelia of the Brazilian,,"C57BL/6J mice fed a high-fat diet.BMC Complement.Altern.Med.12,1",,
21,"dible mushroom Pleurotus ostreatoroseus Singer.Food Funct.6,2155-2164",,"Kanagasabapathy, G., Malek, S.N.A., Mahmood,A.A.,Chua, K.H., Vikineswary",,
