,0,1,2,3,4,5,6,7,8
0,Sample (number),Concentrations of isoquinoline alkaloids (mg/kg),Concentrations of isoquinoline alkaloids (mg/kg),,,,,,
1,,PRO,ALL,SA,BER,,CHE,DHCHE,DHSA
2,P1,1.65*10^334,1.51*10^335,32.10.91,3.9 0.12,3.9 0.12,15.30.41,1.30.061,1.23  0.052
3,P2,1.93*10^3  53,1.61*10^339,18.3 0.52,1.40.051,1.40.051,14.60.52,0.870.052,1.13  0.071
4,P3,25,1.31*10^331,23.6  0.61,2.9  0.092,2.9  0.092,7.3  0.26,0.43  0.022,0.610.031
5,P4,2.34*103,1.94*10^357,11.2 0.33,3.10.10,3.10.10,15.30.34,0.910.031, 0.052
6,P5,54,1.74*10^337,14.50.44,2.7,0.19,15.30.35,0.022, 0.022
7,P6,39,2.01*10^345,22.7 0.51,1.30.061,1.30.061,15.3  0.36,0.031,0.95  0.033
8,P7,1.32*10^3  36,1.12*10^3  23,9.60.31,0.940.082,0.940.082,15.30.37,0.23 0.020,0.890.031
9,P8,2.32*10^357,2.42*10^348,60.51.1,1.80.35,1.80.35,15.30.39,1.50.041,1.17  0.052
10,P9,3.07*10^3  63,2.52*10^354,79.3  2.8,2.90.14,2.90.14,15.30.40,1.70.062,1.83  0.071
11,P10,2.66*10^3  56,1.92*10^343,57.1  2.4,2.4  0.13,2.4  0.13,15.30.41,0.950.026, 0.062
12,P11,1.94*10^3  43,1.53*10^3  39,38.5  1.9,1.7  0.11,1.7  0.11,15.3  0.42,1.3  0.029,1.12  0.051
