,0,1,2,3,4,5,6,7,8
0,Mushroom (n),,,Occurrence of amines* (%,Occurrence of amines* (%,Occurrence of amines* (%,,,Total levels
1,,,,,,,,,(mg/100 g)
2,,SPD,AGM,PUT,CAD,TYM,TRM,PHM,
3,Agaricus,,,,,,,,
4,bisporus,,,,,,,,
5,Champignon,100,,,,7.7,23.1,,9.973.75
6,(13),,,,,,,,
7,Portobello,100,,,,,,,8.432.00c
8,(13),,,,,,,,
9,Lentinus edodes,,,,,,,,
10,Shiitake (14),100,7.1,,,7.1,7.1,,7.77  3.70c
11,Pleurotus spp.,,,,,,,,
12,Black shimeji,100,100,,,,21.4,,20.34.57b
13,14,,,,,,,,
14,White shimeji,100,100,53.8,23.1,30.8,100,84.6,20.3  5.72b
15,13,,,,,,,,
16,Hiratake (12,100,100,33.3,16.7,50,16.7,8.3,23.9  4.34b
17,Salmon (14),100,100,57.1,57.1,14.3,92.9,21.4,36.6  8.49a
18,Eryngii(2),100,100,,,,,,10.21.73
