,0,1,2,3,4,5,6,7,8,9
0,,Total,,pH 1.5,pH 2,pH 3,pH 4,pH 5,pH 6,pH 7
1,B,4280440,Gastric,280057,2470260,1460470,1740220,2240200,2460360,3410190
2,,,Intestinal,4190800,4120  320,2570180,3160220,3770230,340032,4200240
3,,,Gastric Phase %,65,58,34,41,52,58,80
4,,,Intestinal Phase %,98,96,60,74,88,79,98
5,Al,30801560,Gastric,1380160,1150210,1190180,122024,1350310,1510120,152016
6,,,Intestinal,3300140,1780140,1300250,1310130,1280380,1520210,1420230
7,,,Gastric Phase %,45,37,39,40,44,49,46
8,,,Intestinal Phase %,107,58,42,43,42,49,35
9,Mn,710060,Gastric,6990 280,6720 790,3140190,313021,3670350,2580140,2450110
10,,,Intestinal,5400760,6300380,5740410,5970 200,4950470,483090,4460120
11,,,Gastric Phase %,99,95,44,44,52,36,35
12,,,Intestinal Phase %,76,89,81,84,70,68,63
13,Fe,"19,70031",Gastric,"11,400590",6250580,95985,239041,4840230,3410660,3420160
14,,,Intestinal,"17,8002400","18,1001530","13,1001000","14,7001100","11,300760","10,600210",9730500
15,,,Gastric Phase %,58,32,5,12,25,17,17
16,,,Intestinal Phase %,90,92,67,75,57,54,49
17,Co,75.00.8,Gastric,594,523,568,23.6  0.8,102,172,171
18,,,Intestinal,5210,604,465,533,405,483,414
19,,,Gastric Phase %,79,69,75,32,13,23,23
20,,,Intestinal Phase %,69,80,61,71,53,64,55
21,Cu,167043,Gastric,159053,145047,210  66,299  50,68563,93077,83945
22,,,Intestinal,160017,121059,1450140,118059,834 98,95540,579  3
23,,,Gastric Phase %,95,87,13,18,41,56,50
24,,,Intestinal Phase %,96,73,87,71,50,57,35
25,As,378,Gastric,182,26  2,18.90.3,16.20.6,153,15.10.4,172
26,,,Intestinal,28.50.3,253,241,203,177,14.00.8,112
27,,,Gastric Phase %,49,70,51,44,41,41,46
28,,,Intestinal Phase %,77,68,65,54,46,38,30
29,Cd,101,Gastric,82,41,4.8  0.8,<LOD,<LOD,<LOD,0.19  0.07
30,,,Intestinal,7.60.4,6.6  0.2,5.370.04,4.67  0.03,4.100.07,3.790.07,0.20 0.03
31,,,Gastric Phase %,80,40,48,,,,2
32,,,Intestinal Phase %,76,66,54,47,41,38,2
33,Ba,55272,Gastric,49239,42544,34048,562,576,512,81.64.6
34,,,Intestinal,44736,24024,1523,987,868,938,11111
35,,,Gastric Phase %,89,77,62,10,10,9,15
36,,,Intestinal Phase %,81,44,28,18,16,17,20
37,Pb,1548,Gastric,343,45.60.4,464,2.6  0.6,1.70.1,2.20.1,122
38,,,Intestinal,1384,814,373,10321,10115,48 2,431
39,,,Gastric Phase %,22,30,30,2,1,1,8
40,,,Intestinal Phase %,90,53,24,67,66,31,28
