,0,1,2,3
0,Component,Concentration/quantity under new cold,Concentration/quantity under,Reference for traditional extraction
1,,extraction system(mg/kg),traditional extraction systems (mg/kg),systems
2,Squalene,5012.7-6502.7,1250-7500,Mataix and Barbacho(2008)
3,,,5450,"Giacometti,2001."
4,,,5700,Hrncirik and Fritsche (2005
5,,,3000-7000,Anniva and Tsimidou(2009
6,,,2078-6526,Nenadis and Tsimidou(2002
7,,,3428-4504,Manzi et al.1998
8,,,1718-4992,Grigoriadou et al.2007)
9,Waxes,62.80-76.29,91-105,Perez-Camino et al.2003
10,,,94-97,Nota et al.1999)
11,-Carotene,2.29-6.43,"0.85-4,96",Mataix and Barbacho2008
12,,,1.25-4.39,Manzi et al.1998
13,,,1.93-2.75,Gimeno et al.2000
14,,,0.8-5,Anniva and Tsimidou(2009)
