,0,1,2,3,4,5,6,7
0,,,,,Recovery (%)a,Recovery (%)a,,
1,,,,3H]-FA,,[3H]-FMG,,
2,,Extraction,,,,,,
3,Foodb,stage,pH 4.9,pH 7.0,pH 4.9,pH 7.0,pH 4.9,pH 7.0
4,Orange,1,97.0(2.3),99.13.5),92.0(1.9),98.8(4.8),92.9(2.2),94.3(1.4)
5,Juice,,,,,2.00.3),,1.60.5
6,,2,4.30.5),1.9(0.7),2.6(0.4),2.00.3),4.1(0.3),1.60.5
7,,TOTAL,101.3(2.5),101.0(2.8),94.6(2.2)*,100.8(5.0),97.0(2.2),95.7(1.8)X
8,Milk,1,76.9(3.0),77.3(5.2),79.6(1.9),91.5(1.0),68.5(1.0),78.9(1.5)
9,,2,7.7(1.7),13.3(0.7,12.0(0.8),8.5(0.9),15.10.2,9.1(2.5)
10,,TOTAL,84.5(4.0)Z,90.6(4.5yz,91.6(1.1y,100.0(0.3),83.5(1.1}2,88.0(2.2)yz
11,Cabbage,1,75.6(9.5),67.9(5.1),85.2(4.2),81.3(1.2),95.8(2.8),78.4(1.4)
12,,2,11.2(3.4),8.2(1.5),12.3(3.8),8.4(1.2),11.4(1.4),8.0(0.6)
13,,TOTAL,86.7(6.2)yz,76.1(3.6,97.5(7.5y,89.7(2.4}y,107.2(3.2,86.4(1.8)yz
14,Red*,1,38.8(7.6),64.4(1.0),57.0(2.6),63.2(0.8,62.5(1.5),74.8(2.5)
15,Beans,2,26.0(2.1),24.3(0.3),24.1(0.6),19.4(0.9),22.5(1.9),15.6(0.7)
16,,TOTAL,64.8(0.9)W,88.8(0.8y,81.1(2.12,82.61.9),85.0(0.5yz,90.5(2.8
17,,1,58.0(1.3),62.9(1.7),68.5(1.0),61.3(1.5,59.8(7.3),71.3(2.7)
18,Wheat,,,,,20.5(1.3),28.3(1.1),21.4(0.6)
19,Flour,2,20.9(1.6),25.2(0.6),24.5(0.6),20.5(1.3),28.3(1.1),21.4(0.6)
20,,TOTAL,78.9(1.8)Z,88.2(2.3)y,93.1(0.7,81.8{2.2yZ,88.1(6.3y,92.7(2.9)
