,0,1,2,3
0,"noviadou,K.G.",,196-213,
1,"N., Barba, F.J., 2015. The effects of conventional and non-conventional processing on",,,"Kaschula, C.H., Hunter, R., Cotton, J., Tuveri, R., Ngarande, E., Dzobo, K., Schafe"
2,"glucosinolates and its derived forms, isothiocyanates: extraction, degradation, and",,"SiyoV.,Lang,D.,Kusza,D.A.,Davies,B.,Katz,A.A.,Parker,M.I.,2016.The","SiyoV.,Lang,D.,Kusza,D.A.,Davies,B.,Katz,A.A.,Parker,M.I.,2016.The"
3,"applications.Food Eng.Rev.7 (3,357-381","applications.Food Eng.Rev.7 (3,357-381",compound ajoene targets protein folding in the endoplasmic reticulum of can,compound ajoene targets protein folding in the endoplasmic reticulum of can
4,"hier, B., Nott, K., Fauconnier, M.L.,2013. Biosynthesis, extraction and purification of",,"cells. Mol. Carcinog.55,1213-1228",
5,"garlic derivatives showing therapeutic properties. Commun. Agric. Appl. Biol. Sci. 78,",,"Kausch, A.P., Sellew, P., 2013. Green garlic and methods of production. US 83501","Kausch, A.P., Sellew, P., 2013. Green garlic and methods of production. US 83501"
6,149-155.,149-155.,,"Kay, H.Y., Yang, J.W., Kim, T.H., Lee, D.Y., Kang, B., Ryu, J.H., Jeon, R., Kim, S.G."
7,"n,M.E.Agler,M.Milner,J.A.1997.S-allyl cysteine inhibits nitrosomorpholine",,"Ajoene, a stable garlic by-product, has an antioxidant effect through nrf2-mec","Ajoene, a stable garlic by-product, has an antioxidant effect through nrf2-mec"
8,"formation and bioactivation. Nutr. Cancer 28,1-6.","formation and bioactivation. Nutr. Cancer 28,1-6.",glutamate-cysteine ligase induction in HepG2 cells and primary hepatocytes. J,glutamate-cysteine ligase induction in HepG2 cells and primary hepatocytes. J
9,"sch, V.M., Gerbes, A.L., Vollmar, A.M., 1998. Ajoene, a compound of garlic, induces",,"140,1211-1219",
10,"apoptosis in human promyeloleukemic cells, accompanied by generation of reactive",,"Kebede, B.T., Grauwet, T., Mutsokoti, L., Palmers, S., Vervoort, L., Hendrickx, M.","Kebede, B.T., Grauwet, T., Mutsokoti, L., Palmers, S., Vervoort, L., Hendrickx, M."
11,"oxygen species and activation of nuclear factor KB.Mol.Pharmacol.53,402-407.",,"Loey, A., 2014. Comparing the impact of high pressure high temperature and th","Loey, A., 2014. Comparing the impact of high pressure high temperature and th"
12,"lesne-Pecollo, N., Pagniez, A., Thomas, M., Cherbuy C., Duee, P.-H., Martel, P.",,"sterilization on the volatile fingerprint of onion potato, pumpkin and red beet","sterilization on the volatile fingerprint of onion potato, pumpkin and red beet"
13,"Chaumontet, C., 2006.Diallyl disulfide increases CDKN1A promoter-associated",,"Res. Int. 56, 218-225.",
14,"histone acetylation in human colon tumor cell lines. J. Agric. Food Chem. 54,",,"Kim, K.W., Kim, Y.-T., Kim, M., Noh, B.-S., Choi, W.-S., 2014. Effect of high hydrc","Kim, K.W., Kim, Y.-T., Kim, M., Noh, B.-S., Choi, W.-S., 2014. Effect of high hydrc"
15,7503-7507.,7503-7507.,"pressure (HHP) treatment on flavor, physicochemical properties and biologica","pressure (HHP) treatment on flavor, physicochemical properties and biologica"
16,"i,S.Casabianca,H., Hanchi,B., Hosni, K.,2014.Composition of garlic essential oi",,"functionalities of garlic. LWT-Food Sci.Technol.55,347-354.",
17,"Allium sativum L.) as influenced by drying method. J.Essent. Oil Res. 26, 91-96.",,"Kim, S., Lee, S., Shin D., Yoo, M., 2016a. Change in organosulfur compounds in ","Kim, S., Lee, S., Shin D., Yoo, M., 2016a. Change in organosulfur compounds in "
18,"OSTAT-FAO, 2016. Statistical database. Accessed on December 2. 2016. http://www",,"Allium cepa L.during heat treatment.Food Sci.Biotechnol.25,115-119.","Allium cepa L.during heat treatment.Food Sci.Biotechnol.25,115-119."
19,,fao.org.,"Kim, S., Park, S.-L., Lee, S., Lee, S.-Y., Ko, S., Yoo, M., 2016b. UPLC/ESIMS/MS ar","Kim, S., Park, S.-L., Lee, S., Lee, S.-Y., Ko, S., Yoo, M., 2016b. UPLC/ESIMS/MS ar"
20,rich extract obtained from garlic by pressurized liquid extraction: quantitative,,of compositional changes for organosulfur compounds in garlic (Allium sativur,of compositional changes for organosulfur compounds in garlic (Allium sativur
21,rich extract obtained from garlic by pressurized liquid extraction: quantitative,,"during fermentation.Food Chem.211,555-559.",
22,"determination of allicin in garlic samples. Food Public Health 4, 272-278.","determination of allicin in garlic samples. Food Public Health 4, 272-278.","Kimbaris, A.C., Siatis, N.G., Daferera, D.J., Tarantilis, P.A., Pappas, C.S., Polissiou","Kimbaris, A.C., Siatis, N.G., Daferera, D.J., Tarantilis, P.A., Pappas, C.S., Polissiou"
23,"y,A.,Fernandez,X.,Minuti,M.,Visinoni,F.,Cravotto, G.,Chemat, F.,2014.Solvent",,2006. Comparison of distillation and ultrasound-assisted extraction methods f,2006. Comparison of distillation and ultrasound-assisted extraction methods f
24,free microwave extraction of essential oil from aromatic herbs: from laboratory to,,isolation of sensitive aroma compounds from garlic (Allium sativum.Ultrason,isolation of sensitive aroma compounds from garlic (Allium sativum.Ultrason
25,"pilot and industrial scale.Food Chem.150, 193-198","pilot and industrial scale.Food Chem.150, 193-198","Sonochem.13,54-60.",
26,"nkel, F., Priven, M., Richard, E., Schweinshault, C., Tongo, O., Webster, A., Barth, E.,",,"Kimura, K., Iwata, I., Nishimura, H., Kasuya, M., Yamane, A., Mizutani, J., 1990. Th","Kimura, K., Iwata, I., Nishimura, H., Kasuya, M., Yamane, A., Mizutani, J., 1990. Th"
27,"Slejzer,K.,EdelsteinS.,2016.Health functionality of organosulfides:a review.Int.J",,degradation products of s-alkyl-l-cysteine occurring in the allium species with,degradation products of s-alkyl-l-cysteine occurring in the allium species with
28,"Food Prop.19,537-548.","Food Prop.19,537-548.","glucose. Agric. Biol. Chem. 54, 18931903. http://dx.doi.org/10.1080/00021","glucose. Agric. Biol. Chem. 54, 18931903. http://dx.doi.org/10.1080/00021"
29,"tianniF.,Riccardi,R.Spigno,P.Ombra,M.N.CozzolinoA.Tremonte,P.,Coppola",,990.10870265.,
30,"activity of two endemic varieties of garlic (Allium sativum L.) of the Campania region,",,"Kinalski, T., Norena, C.P.Z., 2014. Effect of blanching treatments on antioxidant a","Kinalski, T., Norena, C.P.Z., 2014. Effect of blanching treatments on antioxidant a"
31,"activity of two endemic varieties of garlic (Allium sativum L.) of the Campania region,",,and thiosulfinate degradation of garlic (Allium sativum L.). Food Bioprocess Te,and thiosulfinate degradation of garlic (Allium sativum L.). Food Bioprocess Te
32,"Southern Italy.J.Med.Food 19,686-691.","Southern Italy.J.Med.Food 19,686-691.","7,2152-2157.",
33,"isawa, H., Suma, K., Origuchi, K., Kumagai, H., Seki, T., Ariga, T., 2008. Biological and",,"Koubaa, M., Rosello-Soto, E., Sic Zlabur, J., Rezek Jambrak, A., Brncic, M., Grimi","Koubaa, M., Rosello-Soto, E., Sic Zlabur, J., Rezek Jambrak, A., Brncic, M., Grimi"
34,"chemical stability of garlic-derived allicin. J. Agric. Food Chem. 56, 42294235.",,"Boussetta, N., Barba, F.J., 2015. Current and new insights in the sustainable a","Boussetta, N., Barba, F.J., 2015. Current and new insights in the sustainable a"
35,"ao, T., Hosono, T., Misawa, S., Seki, T., Ariga, T., 2004. The effects of allyl sulfides on",,green recovery of nutritionally valuable compounds from Stevia rebaudiana Bert,green recovery of nutritionally valuable compounds from Stevia rebaudiana Bert
36,the induction of phase II detoxification enzymes and liver injury by carbon,,"Agric.Food Chem.63,6835-6846.",
37,"tetrachloride.Food Chem. Toxicol.42,743-749.","tetrachloride.Food Chem. Toxicol.42,743-749.",,
38,"quantification from Allium spp. fresh leaves. J. Food Drug Anal. 22, 425-430.",,Oilseed treatment by ultrasounds and microwaves to improve oil yield and qual,Oilseed treatment by ultrasounds and microwaves to improve oil yield and qual
39,"anakis, C.M., 2012. Recovery of high added-value components from food wastes:",,"overview. Food Res. Int. 85, 5966.",
40,"anakis, C.M., 2012. Recovery of high added-value components from food wastes:",,"Krest,I.,Glodek,J., Keusgen,M.,2000. Cysteine sulfoxides and alliinase activity o","Krest,I.,Glodek,J., Keusgen,M.,2000. Cysteine sulfoxides and alliinase activity o"
41,"conventional, emerging technologies and commercialized applications. Trends Food",,"allium species.J.Agric.Food Chem.48(8,3753-3760.",
42,"Sci.Technol.26,68-87.","Sci.Technol.26,68-87.","Kubec,R.,Velisek,J.,Dolezal,M.,Kubelka,V.,1997.Sulfur-containing volatiles","Kubec,R.,Velisek,J.,Dolezal,M.,Kubelka,V.,1997.Sulfur-containing volatiles"
