,0,1,2,3,4,5,6,7,8,9,10
0,,,212,,+1,-,,,+,,
1,,+1,7,,1330,1100,,,,a'N,
2,,100,,,2,3,,,+1,110,
3,,100,,,+1,,,,+1,,
4,,,,,,,,,,,
5,,000,a'N,,TT'O,I'N,,,001,a'N,
6,,,,,+1,,,,+1,85-200,
7,,,,,,t'0,,,12,85-200,
8,,02,+80-,,,,,,85'0,117,
9,cp,+1,+80-,,+1,.O'N,,,+1,11.2,
10,,t'o,"""a'N",,,.O'N,,,,11.2,
11,,02.2,,,,,,,6h'D,17,
12,,+,1,,+1,1,,,+1,,
13,,00,90.0,,11'1,,,,,a'N,
14,,,h's,,,o,,,,,
15,,+1,:,,+1,1,,,+1,,
16,,,1,,,2,,,,+,
17,no,083,-,,+1,10,,,+1,3,
18,,,,,,1,,,,,
19,,083,02,,,2,,,,02,
20,,8,,,2,,,,2,,
21,,,,,,16,,,,,
22,uz,+1,1,,+1,,,,+1,+1,
23,,,,,,,,,,,
24,,,,,23,23,,,,,
25,,,,,,,,,,,
26,te,2,,,695,2000,,,,1,
27,te,+1,-,,+1,2000,,,100,=,
28,,3,,,,3,,,100,=,
29,,,,II=U,"""a's - urow",,I=u,,,,I=u
30,,,,,,,,pBe,,,
