,0,1,2,3,4,5,6,7,8,9
0,Fruit,Tocopherols (mg/100 g),Tocopherols (mg/100 g),,Carotenoids (ug/100g),Carotenoids (ug/100g),,,,
1,,Alpha,Gamma,Delta,a-carotene,-carotene,-cryptoxanthin,Lutein,Zeaxanthin,Lycopene
2,Apple,,,,,,,,,
3,This studya,0.05,ndb,nd,nd,19.4,0.9,1.1,0.5,nd
4,,0.04-0.07,,,,18.3-20.5,0.4-1.2,0.9-1.4,0.4-0.6,
5,USDA(NDB 09004),0.05,0,0.01,0,17,13,18d,_e,0
6,Othersf.g,0.21,nd,nd,nd,35,11,84,13,nd
7,Grape,,,,,,,,,
8,This study,0.08,0.12,nd,nd,24.5,nd,53.4,2.3,nd
9,,0.06-0.10,0.090.16,,,20.326.8,,45.0-65.3,0.1-4.9,
10,USDA(NDB 09132),0.19,0.07,0.00,1,39,0,72d,,0
11,Othersf.i,0.38,0.16,nd,,0,,,-,-
12,Oriental melon,,,,,,,,,
13,This study,0.06,0.15,nd,nd,7.0,nd,0.9,0.3,nd
14,,0.05-0.07,0.09-0.18,,,4.08.5,,0.7-1.2,0.2-0.3,
15,USDAh,,,,,,,,,
16,Othersij,0.15,,,,80.0,,,,
17,Peach,,,,,,,,,
18,This study,0.14,nd,nd,nd,1.3,1.7,1.8,0.3,nd
19,,0.11-0.15,,,,0-3.5,1.42.0,0.8-2.9,0.2-0.5,
20,USDA (NDB 09236),0.73,0.02,0.00,0,162,67,91d,,0
21,Othersf.g,0.71,0.02,nd,trace,81,86,78,42,nd
22,Plum,,,,,,,,,
23,This study,0.10,nd,nd,nd,43.2,15.8,16.1,0.4,nd
24,,0.09-0.10,,,,31.5-54.4,1.146.8,9.5-24.1,0.21.0,
25,USDA(NDB 09279,0.26,0.08,0.00,0,190,35,73d,,0
26,Othersf.k,0.28,0.05,nd,0,127,40,149,,0
27,Tangerine,,,,,,,,,
28,This study,0.10,nd,nd,10.7,38.5,272.9,14.1,2.7,nd
29,,0.09-0.12,,,4.117.2,32.146.5,212.5342.5,9.018.2,1.3-4.5,
30,USDA (NDB 09218),0.20,0.00,0.00,101,155,407,138d,-,0
31,Othersi.k,0.24,,,0,81,688,113,,0
32,Watermelon,,,,,,,,,
33,This study,0.02,nd,nd,nd,504.0,13.8,14.1,1.4,2303
34,,0.01-0.03,,,,424.5-547.9,11.6-15.1,13.0-15.5,1.3-1.4,1640-2778
35,USDA (NDB 09326),0.05,0.00,0.00,0,303,78,gd,-,4532
36,Othersi.k,0.05,nd,trace,0,324,457,0,-,5301
