,0,1,2,3,4,5,6,7,8
0,Calibration,,,,,,,,
1,Classes,Accuracy,,Precision,,Recall,,F-Score,
2,,Mean,SD,Mean,SD,Mean,SD,mean,SD
3,Class 1,0.998,0.001,0.976,0.001,0.998,0.001,0.987,0.001
4,Class 2,0.643,0.009,1.000,0.000,0.643,0.009,0.783,0.007
5,Class 3,0.994,0.000,0.974,0.001,0.994,0.000,0.983,0.001
6,Class 4,0.983,0.005,1.000,0.000,0.983,0.005,0.991,0.003
7,Validation,,,,,,,,
8,Classes,Accuracy,,Precision,,Recall,,F-Score,
9,,Mean,SD,Mean,SD,Mean,SD,mean,SD
10,Class 1,0.976,0.000,0.934,0.002,0.976,0.000,0.955,0.001
11,Class 2,0.475,0.020,0.496,0.016,0.475,0.020,0.485,0.016
12,Class 3,0.915,0.004,0.939,0.003,0.915,0.004,0.927,0.002
13,Class 4,0.894,0.005,0.976,0.000,0.894,0.005,0.933,0.003
14,Balanced dataset,,,,,,,,
15,Calibration,,,,,,,,
16,Classes,Accuracy,,Precision,,Recall,,F-Score,
17,,Mean,SD,Mean,SD,Mean,SD,mean,SD
18,Class 1,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000
19,Class 2,1.000,0.000,0.985,0.004,1.000,0.000,0.992,0.002
20,Class 3,0.985,0.004,1.000,0.000,0.985,0.004,0.992,0.002
21,Class 4,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000
22,Validation,,,,,,,,
23,Classes,Accuracy,,Precision,,Recall,,F-Score,
24,,Mean,SD,Mean,SD,Mean,SD,mean,SD
25,Class 1,1.000,0.000,0.860,0.004,1.000,0.000,0.925,0.002
26,Class 2,0.770,0.001,0.809,0.002,0.771,0.001,0.790,0.005
27,Class 3,0.895,0.000,1.000,0.000,0.895,0.000,0.944,0.000
28,Class 4,0.949,0.000,1.000,0.000,0.949,0.000,0.974,0.000
