,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,Sample#A,Sample#A,Sample#B,Sample#A,Sample#B,,,Sampme#B,,Sample#A,Sample#A,Sample#B
1,,Hexanal,,,Heptanal,,Octanal,,,,Nonanal,,
2,,5.10E-01,5.10E-01,7.90E-01,8.06E02,1.17E-01,4.59E-02,,8.87E02,,4.39E-02,,7.78E02
3,,4.89E01,4.89E01,8.04E01,8.34E02,1.10E-01,,,8.75E-02,,4.30E-02,,7.49E02
4,,4.18E-01,4.18E-01,9.38E01,7.29E02,1.28E-01,,,9.83E-02,,3.63E-02,,8.29E02
5,,5.29E-01,5.29E-01,1.01E+00,8.39E-02,1.28E-01,4.92E-02,,1.01E-01,,4.66E-02,,8.59E-02
6,,4.64E-01,4.64E-01,1.03E+00,7.34E-02,1.29E-01,4.23E02,,9.74E-02,,3.58E-02,,8.19E-02
7,,4.73E-01,4.73E-01,7.59E-01,7.92E02,1.11E-01,4.51E-02,,8.27E02,,4.10E-02,,6.79E02
8,RSDR %,8.09,,13.35,6.06,7.27,8.41,,7.91,,10.48,,8.28
9,Set-up B,,,,,,,,,,,,
10,Sample #A,,,,,Sample #B,,,,Sample #C,,,
11,Hexanal,,,,,Hexanal,,,,Hexanal,,,
12,D1,,D2,D3,,D1,D2,D3,,D1,,D2,D3
13,6.27E-02,,6.88E-02,7.21E02,,1.13E-01,1.32E-01,1.15E-01,,1.35E-01,,1.08E-01,1.25E-01
14,6.56E-02,,6.81E-02,5.62E-02,,1.05E-01,1.42E-01,1.26E-01,,1.10E-01,,1.44E-01,1.19E-01
15,7.28E02,,7.91E-02,6.37E02,,1.13E-01,1.33E-01,1.00E-01,,1.19E-01,,1.28E-01,1.19E-01
16,RSDr %,,9.66,,,RSDr%,7.08,,,RSDr %,,10.42,
17,RSDR %,,9.66,,,RSDR %,12.98,,,RSDR %,,10.42,
18,Heptanal,,,,,Heptanal,,,,Heptanal,,,
19,D1,,D2,D3,,D1,D2,D3,,D1,,D2,D3
20,3.40E-02,,3.40E-02,,,4.08E-02,4.92E02,4.20E02,,4.66E02,,4.55E02,4.47E02
21,3.56E02,,3.45E-02,,,4.01E-02,4.64E-02,4.25E02,,4.29E02,,4.83E02,4.05E02
22,3.33E-02,,3.92E02,3.47E02,,4.09E-02,4.53E-02,4.11E-02,,3.91E-02,,4.36E02,4.13E-02
23,RSDr %,,5.93,,,RSDr %,2.91,,,RSDr %,,6.57,
24,RSDR %,,5.93,,,RSDR %,8.21,,,RSDR %,,6.57,
25,Octanal,,,,,Octanal,,,,Octanal,,,
26,D1,,D2,D3,,D1,D2,D3,,D1,,D2,D3
27,9.40E-03,,9.60E03,1.13E02,,1.61E-02,2.43E02,1.73E02,,2.01E02,,2.08E02,2.18E02
28,1.03E-02,,1.10E-02,8.10E03,,1.65E-02,2.28E02,1.88E-02,,2.00E-02,,2.60E02,2.12E02
29,9.50E-03,,1.23E-02,8.80E03,,1.64E-02,2.16E-02,1.64E-02,,2.14E02,,2.36E-02,2.05E02
30,RSDr %,,12.73,,,RSDr %,5.58,,,RSDr %,,7.43,
31,RSDR %,,12.73,,,RSDR %,19.15,,,RSDR %,,7.43,
32,Nonanal,,,,,Nonanal,,,,Nonanal,,,
33,D1,,D2,D3,,D1,D2,D3,,D1,,D2,D3
34,1.82E-02,,1.98E-02,1.88E-02,,2.51E-02,3.22E02,2.49E-02,,3.82E02,,3.79E02,3.25E02
35,1.82E-02,,1.99E-02,1.39E02,,2.43E-02,3.22E02,2.49E-02,,3.03E02,,3.79E02,3.07E02
36,1.84E-02,,2.26E-02,1.66E-02,,2.27E02,3.41E-02,2.35E-02,,3.22E02,,3.46E-02,3.19E02
37,RSDr %,,9.23,,,RSDr %,4.06,,,RSDr %,,8.82,
38,RSDR %,,9.23,,,RSDR %,19.6,,,RSDR %,,8.82,
