,0,1,2,3,4,5,6
0,,Kae 3-G,Kae 3-AcG II,Pel 3-G,p-C-ald II,F-ald III,S-ald IV
1,Prediction,4.36 106,1.68 106,7.67 105,1.02 106,6.32 106,5.50 105
2,95% CI low,3.83 106,1.40 106,7.02 105,1.01 106,6.10 106,5.32 105
3,95% CI high,4.90 106,1.96 106,8.32 105,1.04 106,6.54 106,5.68 105
4,95% PI low,3.48 106,1.21 106,6.60 105,9.66 105,5.63 106,4.94 105
5,95% PI high,5.24 106,2.14 106,8.75 105,1.08 106,7.01 106,6.05 105
6,Operator 1 (n = 3),4.48 106,1.71 106,7.76 105,1.05 106,6.67 106,5.71 105
7,"Repeatability, r (RSD %)",1.3,1.6,1.2,2.0,3.7,0.4
8,Operator 2(n=3,4.61 106,1.74 106,7.71 105,1.01 106,6.15 106,6.06 105
9,"Repeatability,r (RSD %)",3.3,3.1,0.9,2.0,1.0,0.5
10,"Reproducibility, R (RSD %)",2.0,1.3,0.5,2.6,5.8,4.2
11,Accuracy (%),92.4,91.5,92.1,88.8,88.4,88.0
