,0,1,2,3
0,,Concentration (mg/kg oil),Concentration (mg/kg oil),
1,Compound,,,
2,,La Palma,La Garita,Coyol
3,a-Tocopherol,nd*,nd,nd
4,-Tocopherol,nd,nd,nd
5,-Tocopherol,tracest,nd,nd
6,-Tocopherol,nd,nd,nd
7,-Tocotrienol,32.1  28.6 a,24.4  18.7 a,8.57 2.50 a
8,-Tocotrienol,0.53  0.15 a,0.44  0.21 ab,0.27  0.12 b
9,-Tocotrienol,4.84  2.95 a,6.56  3.59 a,4.11 1.11 a
10,-Tocotrienol,0.56  0.26 b,1.70 0.42a,0.60  0.09 b
11,Total Tocopherols,nd,nd,nd
12,Total Tocotrienols,38.0  31.9 a,33.1  22.2 a,13.6  3.0 a
13,Total Vitamin E,38.0  31.9 a,33.1  22.2 a,13.6  3.0 a
